x_axis,channel_2,channel_4
-4.325,0.04428,-0.002
-4.3242187,0.05433,-0.00
-4.3234375,0.04629,-0.00
-4.3226562,0.05031,-0.002
-4.321875,0.05031,-0.002
-4.3210937,0.05232,-0.002
-4.3203125,0.04830,-0.00
-4.3195312,0.04026,-0.002
-4.31875,0.05433,0
-4.3179687,0.05433,-0.002
-4.3171875,0.04830,-0.00
-4.3164062,0.05031,-0.00
-4.315625,0.05232,-0.00
-4.3148437,0.0583,-0.00
-4.3140625,0.05031,-0.002
-4.3132812,0.04629,-0.00
-4.3125,0.05232,-0.002
-4.3117187,0.04629,0
-4.3109375,0.05232,-0.00
-4.3101562,0.05031,-0.00
-4.309375,0.04629,-0.00
-4.3085937,0.05433,0.00
-4.3078125,0.05634,-0.00
-4.3070312,0.04830,-0.00
-4.30625,0.05031,-0.00
-4.3054687,0.04830,-0.002
-4.3046875,0.04830,-0.00
-4.3039062,0.05232,-0.00
-4.303125,0.05031,-0.00
-4.3023437,0.05433,-0.00
-4.3015625,0.05232,0
-4.3007812,0.04629,-0.00
-4.3,0.05031,-0.00
-4.2992187,0.04830,-0.00
-4.2984375,0.05634,-0.00
-4.2976562,0.04428,-0.002
-4.296875,0.04629,-0.00
-4.2960937,0.05433,-0.00
-4.2953125,0.05232,-0.00
-4.2945312,0.05031,-0.00
-4.29375,0.0583,-0.00
-4.2929687,0.05634,-0.00
-4.2921875,0.05634,-0.00
-4.2914062,0.05031,-0.00
-4.290625,0.0583,-0.00
-4.2898437,0.05433,-0.00
-4.2890625,0.05031,-0.00
-4.2882812,0.04428,-0.00
-4.2875,0.05031,-0.002
-4.2867187,0.05232,0
-4.2859375,0.04629,-0.00
-4.2851562,0.05433,-0.00
-4.284375,0.04629,-0.00
-4.2835937,0.04629,-0.00
-4.2828125,0.05031,0.00
-4.2820312,0.05433,-0.00
-4.28125,0.05031,-0.00
-4.2804687,0.05031,-0.00
-4.2796875,0.04428,0
-4.2789062,0.04629,-0.00
-4.278125,0.04830,0
-4.2773437,0.05031,-0.002
-4.2765625,0.05634,-0.002
-4.2757812,0.04428,-0.00
-4.275,0.05232,-0.00
-4.2742187,0.05433,-0.00
-4.2734375,0.04830,-0.00
-4.2726562,0.05031,-0.00
-4.271875,0.04830,-0.002
-4.2710937,0.05634,-0.00
-4.2703125,0.05031,-0.00
-4.2695312,0.04629,-0.00
-4.26875,0.04830,-0.00
-4.2679687,0.05232,-0.00
-4.2671875,0.04830,-0.00
-4.2664062,0.05634,0
-4.265625,0.05433,-0.00
-4.2648437,0.05433,-0.00
-4.2640625,0.05031,-0.00
-4.2632812,0.04629,-0.00
-4.2625,0.05031,-0.00
-4.2617187,0.05232,-0.00
-4.2609375,0.05031,-0.00
-4.2601562,0.04830,0
-4.259375,0.05031,0
-4.2585937,0.04629,-0.00
-4.2578125,0.05232,-0.00
-4.2570312,0.04830,-0.002
-4.25625,0.04830,-0.002
-4.2554687,0.05031,-0.00
-4.2546875,0.05031,-0.00
-4.2539062,0.0604,-0.00
-4.253125,0.05232,-0.00
-4.2523437,0.05031,-0.002
-4.2515625,0.05031,-0.00
-4.2507812,0.04830,-0.00
-4.25,0.0604,0
-4.2492187,0.04629,-0.00
-4.2484375,0.05433,-0.00
-4.2476562,0.05232,-0.00
-4.246875,0.05232,-0.00
-4.2460937,0.04629,-0.00
-4.2453125,0.05232,-0.00
-4.2445312,0.05433,-0.00
-4.24375,0.05031,-0.002
-4.2429687,0.05031,-0.00
-4.2421875,0.04629,-0.002
-4.2414062,0.05031,-0.00
-4.240625,0.05232,-0.00
-4.2398437,0.05031,-0.002
-4.2390625,0.04830,-0.00
-4.2382812,0.04428,-0.00
-4.2375,0.04830,-0.00
-4.2367187,0.05232,-0.00
-4.2359375,0.05634,0
-4.2351562,0.05433,-0.00
-4.234375,0.05232,-0.00
-4.2335937,0.04629,-0.00
-4.2328125,0.05232,-0.00
-4.2320312,0.05031,-0.00
-4.23125,0.04830,-0.00
-4.2304687,0.05232,-0.00
-4.2296875,0.04629,-0.00
-4.2289062,0.05433,0
-4.228125,0.05031,-0.00
-4.2273437,0.05433,-0.002
-4.2265625,0.04629,0
-4.2257812,0.05031,-0.00
-4.225,0.05232,-0.00
-4.2242187,0.05232,-0.00
-4.2234375,0.05433,-0.00
-4.2226562,0.05031,-0.002
-4.221875,0.05031,0
-4.2210937,0.05031,0
-4.2203125,0.04830,-0.002
-4.2195312,0.05031,-0.00
-4.21875,0.05232,-0.00
-4.2179687,0.04830,0
-4.2171875,0.05031,-0.00
-4.2164062,0.05433,0
-4.215625,0.04428,-0.00
-4.2148437,0.05634,-0.00
-4.2140625,0.05232,-0.00
-4.2132812,0.05433,-0.00
-4.2125,0.05031,0
-4.2117187,0.04830,-0.00
-4.2109375,0.05232,-0.002
-4.2101562,0.05232,-0.00
-4.209375,0.04830,0
-4.2085937,0.05634,-0.00
-4.2078125,0.05031,-0.002
-4.2070312,0.05031,-0.002
-4.20625,0.04629,-0.002
-4.2054687,0.05433,0
-4.2046875,0.05232,-0.002
-4.2039062,0.04629,-0.002
-4.203125,0.05232,-0.00
-4.2023437,0.04629,0
-4.2015625,0.05634,-0.00
-4.2007812,0.04830,-0.00
-4.2,0.04629,-0.002
-4.1992187,0.04629,-0.00
-4.1984375,0.05433,-0.00
-4.1976562,0.04830,0
-4.196875,0.04830,-0.00
-4.1960937,0.05031,-0.00
-4.1953125,0.05031,-0.00
-4.1945312,0.05232,-0.00
-4.19375,0.05634,-0.00
-4.1929687,0.0583,-0.00
-4.1921875,0.05031,-0.00
-4.1914062,0.04830,0
-4.190625,0.05634,0
-4.1898437,0.05232,-0.002
-4.1890625,0.0604,-0.002
-4.1882812,0.04830,0
-4.1875,0.04830,-0.002
-4.1867187,0.05031,-0.00
-4.1859375,0.04428,-0.00
-4.1851562,0.05031,-0.00
-4.184375,0.04629,-0.0024
-4.1835937,0.05031,-0.00
-4.1828125,0.04830,-0.00
-4.1820312,0.05433,-0.002
-4.18125,0.04830,-0.00
-4.1804687,0.04830,-0.00
-4.1796875,0.05232,-0.00
-4.1789062,0.04830,-0.00
-4.178125,0.04428,-0.002
-4.1773437,0.05232,-0.0024
-4.1765625,0.04629,-0.00
-4.1757812,0.05031,-0.00
-4.175,0.05232,-0.00
-4.1742187,0.05031,0
-4.1734375,0.04629,0
-4.1726562,0.05232,-0.00
-4.171875,0.05433,-0.002
-4.1710937,0.05433,-0.00
-4.1703125,0.05433,-0.00
-4.1695312,0.05634,-0.00
-4.16875,0.05634,-0.002
-4.1679687,0.04830,-0.00
-4.1671875,0.04629,-0.00
-4.1664062,0.05634,-0.00
-4.165625,0.04830,-0.00
-4.1648437,0.05232,0
-4.1640625,0.04428,-0.00
-4.1632812,0.04629,-0.00
-4.1625,0.05232,0.00
-4.1617187,0.05031,0
-4.1609375,0.05433,-0.00
-4.1601562,0.05232,-0.002
-4.159375,0.05031,-0.00
-4.1585937,0.05031,-0.00
-4.1578125,0.04830,-0.00
-4.1570312,0.0583,-0.002
-4.15625,0.05433,-0.00
-4.1554687,0.04830,0
-4.1546875,0.05232,-0.002
-4.1539062,0.05232,-0.00
-4.153125,0.05232,-0.00
-4.1523437,0.05232,-0.002
-4.1515625,0.05634,0
-4.1507812,0.04629,-0.00
-4.15,0.05433,-0.00
-4.1492187,0.04830,0
-4.1484375,0.05031,-0.002
-4.1476562,0.05433,0
-4.146875,0.05433,-0.00
-4.1460937,0.04830,-0.00
-4.1453125,0.05031,-0.00
-4.1445312,0.05232,-0.002
-4.14375,0.05634,-0.00
-4.1429687,0.04830,-0.00
-4.1421875,0.05031,-0.00
-4.1414062,0.05031,-0.00
-4.140625,0.05433,-0.00
-4.1398437,0.05634,-0.00
-4.1390625,0.05232,-0.00
-4.1382812,0.05433,-0.00
-4.1375,0.05232,-0.00
-4.1367187,0.05232,0
-4.1359375,0.05232,-0.00
-4.1351562,0.04830,0
-4.134375,0.05433,-0.00
-4.1335937,0.05634,-0.00
-4.1328125,0.05031,0
-4.1320312,0.05433,-0.00
-4.13125,0.05232,0
-4.1304687,0.05433,-0.00
-4.1296875,0.04629,-0.00
-4.1289062,0.05433,-0.00
-4.128125,0.04830,-0.00
-4.1273437,0.04830,-0.00
-4.1265625,0.04830,-0.00
-4.1257812,0.05232,-0.00
-4.125,0.05232,-0.00
-4.1242187,0.05031,-0.00
-4.1234375,0.05634,-0.00
-4.1226562,0.04428,-0.00
-4.121875,0.04629,-0.002
-4.1210937,0.04830,-0.00
-4.1203125,0.05031,-0.00
-4.1195312,0.04227,-0.00
-4.11875,0.04830,0
-4.1179687,0.05232,0
-4.1171875,0.05031,-0.00
-4.1164062,0.04629,0
-4.115625,0.05031,-0.00
-4.1148437,0.05232,-0.00
-4.1140625,0.05031,-0.002
-4.1132812,0.05232,-0.00
-4.1125,0.05031,-0.00
-4.1117187,0.05031,-0.00
-4.1109375,0.05433,0
-4.1101562,0.05232,-0.00
-4.109375,0.05031,-0.00
-4.1085937,0.05634,-0.00
-4.1078125,0.04629,-0.002
-4.1070312,0.04629,-0.00
-4.10625,0.05031,-0.00
-4.1054687,0.05031,-0.00
-4.1046875,0.05031,-0.00
-4.1039062,0.05232,0
-4.103125,0.04629,-0.00
-4.1023437,0.05232,-0.00
-4.1015625,0.04428,-0.00
-4.1007812,0.05232,-0.00
-4.1,0.05031,-0.00
-4.0992187,0.05031,-0.00
-4.0984375,0.04830,-0.00
-4.0976562,0.05031,-0.00
-4.096875,0.04830,-0.00
-4.0960937,0.05031,-0.002
-4.0953125,0.05433,-0.00
-4.0945312,0.05031,-0.00
-4.09375,0.05433,0
-4.0929687,0.04830,0.002
-4.0921875,0.05031,-0.00
-4.0914062,0.05634,0
-4.090625,0.04830,-0.00
-4.0898437,0.05634,-0.00
-4.0890625,0.05232,-0.00
-4.0882812,0.05433,-0.002
-4.0875,0.04830,-0.002
-4.0867187,0.04629,-0.00
-4.0859375,0.05232,0
-4.0851562,0.04629,-0.00
-4.084375,0.05232,-0.00
-4.0835937,0.05433,0
-4.0828125,0.04629,-0.00
-4.0820312,0.05433,0
-4.08125,0.04629,-0.00
-4.0804687,0.04026,-0.00
-4.0796875,0.05232,0
-4.0789062,0.04428,-0.00
-4.078125,0.04629,-0.00
-4.0773437,0.05232,-0.002
-4.0765625,0.05433,0
-4.0757812,0.05232,-0.00
-4.075,0.05232,-0.00
-4.0742187,0.05031,-0.00
-4.0734375,0.05232,-0.00
-4.0726562,0.0583,-0.00
-4.071875,0.05232,-0.00
-4.0710937,0.05031,-0.00
-4.0703125,0.05433,-0.00
-4.0695312,0.0583,0
-4.06875,0.04428,-0.002
-4.0679687,0.04830,-0.00
-4.0671875,0.04428,-0.00
-4.0664062,0.04428,-0.002
-4.065625,0.04629,0
-4.0648437,0.05031,-0.00
-4.0640625,0.05031,-0.00
-4.0632812,0.04227,-0.00
-4.0625,0.04830,-0.0024
-4.0617187,0.05232,-0.00
-4.0609375,0.04830,-0.00
-4.0601562,0.05232,-0.00
-4.059375,0.04428,-0.002
-4.0585937,0.05232,0
-4.0578125,0.05031,-0.00
-4.0570312,0.05634,-0.002
-4.05625,0.04227,-0.00
-4.0554687,0.0583,-0.00
-4.0546875,0.05031,0
-4.0539062,0.04830,-0.00
-4.053125,0.05031,-0.00
-4.0523437,0.04830,-0.00
-4.0515625,0.05433,-0.00
-4.0507812,0.05031,0
-4.05,0.04830,-0.002
-4.0492187,0.04428,-0.00
-4.0484375,0.0583,0
-4.0476562,0.05232,0
-4.046875,0.04830,-0.00
-4.0460937,0.05433,-0.00
-4.0453125,0.04830,-0.00
-4.0445312,0.05433,-0.00
-4.04375,0.0583,0
-4.0429687,0.05031,0
-4.0421875,0.04629,0
-4.0414062,0.04830,-0.00
-4.040625,0.04629,-0.00
-4.0398437,0.04629,0
-4.0390625,0.05031,0
-4.0382812,0.05433,0
-4.0375,0.05031,-0.00
-4.0367187,0.04830,-0.00
-4.0359375,0.05031,0
-4.0351562,0.05232,-0.00
-4.034375,0.05232,-0.00
-4.0335937,0.04830,-0.00
-4.0328125,0.05031,-0.002
-4.0320312,0.05634,-0.00
-4.03125,0.05232,-0.00
-4.0304687,0.04629,-0.00
-4.0296875,0.04830,0
-4.0289062,0.05232,-0.00
-4.028125,0.05232,-0.00
-4.0273437,0.04629,-0.00
-4.0265625,0.05232,-0.00
-4.0257812,0.05232,-0.00
-4.025,0.05433,-0.00
-4.0242187,0.04629,-0.00
-4.0234375,0.05031,0.00
-4.0226562,0.05433,-0.00
-4.021875,0.04830,-0.002
-4.0210937,0.05232,-0.00
-4.0203125,0.05031,0
-4.0195312,0.05232,-0.00
-4.01875,0.04428,-0.00
-4.0179687,0.0583,-0.002
-4.0171875,0.04830,-0.00
-4.0164062,0.05232,-0.002
-4.015625,0.0583,-0.00
-4.0148437,0.04830,-0.0024
-4.0140625,0.05232,0
-4.0132812,0.05433,-0.00
-4.0125,0.05433,-0.002
-4.0117187,0.05634,-0.00
-4.0109375,0.05031,-0.00
-4.0101562,0.04830,0
-4.009375,0.05433,-0.002
-4.0085937,0.05232,-0.00
-4.0078125,0.05031,-0.00
-4.0070312,0.05433,0.00
-4.00625,0.05031,-0.00
-4.0054687,0.05031,0
-4.0046875,0.04629,-0.00
-4.0039062,0.05232,-0.00
-4.003125,0.05232,-0.00
-4.0023437,0.04830,-0.00
-4.0015625,0.05031,-0.002
-4.0007812,0.05031,-0.002
-4,0.05031,0
-3.9992187,0.05031,-0.00
-3.9984375,0.05433,0
-3.9976562,0.05031,-0.00
-3.996875,0.04830,-0.00
-3.9960937,0.05634,-0.00
-3.9953125,0.05232,-0.00
-3.9945312,0.04629,0
-3.99375,0.05031,0.00
-3.9929687,0.05232,-0.00
-3.9921875,0.05433,0
-3.9914062,0.05232,0
-3.990625,0.05232,-0.00
-3.9898437,0.05232,-0.00
-3.9890625,0.04830,-0.00
-3.9882812,0.05031,-0.002
-3.9875,0.05232,0
-3.9867187,0.04629,-0.00
-3.9859375,0.0583,-0.00
-3.9851562,0.05031,-0.00
-3.984375,0.04629,-0.00
-3.9835937,0.05634,-0.00
-3.9828125,0.05031,-0.00
-3.9820312,0.05433,0
-3.98125,0.05031,-0.00
-3.9804687,0.04830,-0.00
-3.9796875,0.04830,-0.002
-3.9789062,0.04629,-0.00
-3.978125,0.05433,-0.00
-3.9773437,0.05232,0
-3.9765625,0.05634,-0.00
-3.9757812,0.04629,0
-3.975,0.05232,0
-3.9742187,0.05433,-0.00
-3.9734375,0.04830,-0.00
-3.9726562,0.05031,-0.00
-3.971875,0.04629,-0.00
-3.9710937,0.05433,-0.0024
-3.9703125,0.05634,-0.00
-3.9695312,0.05433,-0.00
-3.96875,0.05433,-0.00
-3.9679687,0.05433,0
-3.9671875,0.0583,-0.00
-3.9664062,0.05031,-0.00
-3.965625,0.05031,-0.002
-3.9648437,0.05031,-0.00
-3.9640625,0.05232,0
-3.9632812,0.04428,-0.002
-3.9625,0.05433,-0.00
-3.9617187,0.04428,-0.00
-3.9609375,0.05232,-0.00
-3.9601562,0.04629,-0.00
-3.959375,0.04629,-0.00
-3.9585937,0.04830,-0.00
-3.9578125,0.05232,-0.00
-3.9570312,0.04428,-0.00
-3.95625,0.04830,0
-3.9554687,0.05031,-0.00
-3.9546875,0.05232,0
-3.9539062,0.05031,-0.002
-3.953125,0.04629,0
-3.9523437,0.05232,-0.00
-3.9515625,0.05433,-0.00
-3.9507812,0.05433,-0.00
-3.95,0.05232,-0.00
-3.9492187,0.05634,-0.00
-3.9484375,0.05031,0
-3.9476562,0.05031,-0.00
-3.946875,0.04830,-0.00
-3.9460937,0.05031,-0.00
-3.9453125,0.05031,-0.00
-3.9445312,0.04227,-0.00
-3.94375,0.04830,-0.00
-3.9429687,0.04428,-0.00
-3.9421875,0.04629,-0.00
-3.9414062,0.04428,-0.00
-3.940625,0.04629,-0.00
-3.9398437,0.05031,-0.00
-3.9390625,0.04830,-0.00
-3.9382812,0.05031,0
-3.9375,0.04428,-0.00
-3.9367187,0.05031,0
-3.9359375,0.04629,-0.00
-3.9351562,0.05031,0
-3.934375,0.0583,0
-3.9335937,0.04830,-0.00
-3.9328125,0.05031,-0.00
-3.9320312,0.05031,-0.002
-3.93125,0.05433,-0.00
-3.9304687,0.05031,-0.00
-3.9296875,0.04830,-0.00
-3.9289062,0.05433,-0.00
-3.928125,0.05031,-0.00
-3.9273437,0.05433,-0.00
-3.9265625,0.05031,-0.00
-3.9257812,0.04830,-0.00
-3.925,0.05232,-0.00
-3.9242187,0.04830,-0.00
-3.9234375,0.04629,-0.00
-3.9226562,0.05634,-0.00
-3.921875,0.04629,-0.00
-3.9210937,0.05232,-0.00
-3.9203125,0.05031,-0.00
-3.9195312,0.05031,-0.002
-3.91875,0.05634,-0.002
-3.9179687,0.05031,0
-3.9171875,0.04629,-0.00
-3.9164062,0.04830,-0.00
-3.915625,0.05031,-0.00
-3.9148437,0.04830,-0.00
-3.9140625,0.04830,-0.00
-3.9132812,0.04629,-0.00
-3.9125,0.0583,-0.00
-3.9117187,0.04830,0
-3.9109375,0.04830,-0.00
-3.9101562,0.04830,-0.00
-3.909375,0.05634,-0.002
-3.9085937,0.05031,-0.00
-3.9078125,0.04830,-0.00
-3.9070312,0.04830,-0.0024
-3.90625,0.04830,-0.00
-3.9054687,0.04830,-0.00
-3.9046875,0.05031,-0.002
-3.9039062,0.05031,-0.00
-3.903125,0.04428,0
-3.9023437,0.04629,-0.00
-3.9015625,0.04428,-0.00
-3.9007812,0.05232,-0.00
-3.9,0.04227,-0.00
-3.8992187,0.05031,-0.00
-3.8984375,0.05232,-0.00
-3.8976562,0.05232,-0.00
-3.896875,0.04830,-0.00
-3.8960937,0.04629,-0.00
-3.8953125,0.04629,-0.00
-3.8945312,0.05031,-0.002
-3.89375,0.05031,-0.00
-3.8929687,0.05031,-0.00
-3.8921875,0.05031,-0.00
-3.8914062,0.04629,-0.002
-3.890625,0.04830,-0.00
-3.8898437,0.04830,-0.00
-3.8890625,0.05031,0
-3.8882812,0.05634,-0.00
-3.8875,0.05232,-0.00
-3.8867187,0.04830,-0.002
-3.8859375,0.05232,-0.00
-3.8851562,0.04629,-0.00
-3.884375,0.04428,-0.00
-3.8835937,0.04830,-0.00
-3.8828125,0.04629,0
-3.8820312,0.04428,-0.00
-3.88125,0.04830,-0.00
-3.8804687,0.04629,-0.0024
-3.8796875,0.05031,0
-3.8789062,0.04629,-0.002
-3.878125,0.05031,-0.00
-3.8773437,0.04830,-0.002
-3.8765625,0.05031,-0.00
-3.8757812,0.05031,-0.00
-3.875,0.05031,0
-3.8742187,0.04830,-0.00
-3.8734375,0.05433,-0.002
-3.8726562,0.04629,-0.00
-3.871875,0.05031,0
-3.8710937,0.04830,-0.00
-3.8703125,0.04830,-0.00
-3.8695312,0.05433,-0.00
-3.86875,0.04428,-0.00
-3.8679687,0.05031,-0.002
-3.8671875,0.05031,-0.00
-3.8664062,0.04629,-0.002
-3.865625,0.04629,-0.002
-3.8648437,0.04629,0
-3.8640625,0.04830,-0.00
-3.8632812,0.05031,0
-3.8625,0.05232,-0.00
-3.8617187,0.05031,-0.002
-3.8609375,0.05232,-0.00
-3.8601562,0.05433,-0.00
-3.859375,0.05433,-0.00
-3.8585937,0.05232,-0.00
-3.8578125,0.04830,-0.00
-3.8570312,0.04629,-0.00
-3.85625,0.05031,-0.00
-3.8554687,0.04830,-0.00
-3.8546875,0.05634,-0.00
-3.8539062,0.04629,-0.00
-3.853125,0.04830,-0.00
-3.8523437,0.05634,-0.002
-3.8515625,0.05232,-0.00
-3.8507812,0.05433,0
-3.85,0.04629,-0.002
-3.8492187,0.04830,-0.00
-3.8484375,0.04629,-0.00
-3.8476562,0.05634,-0.00
-3.846875,0.05031,-0.00
-3.8460937,0.04629,-0.002
-3.8453125,0.04830,-0.0032
-3.8445312,0.04830,0.00
-3.84375,0.04629,0
-3.8429687,0.05031,-0.00
-3.8421875,0.04629,-0.00
-3.8414062,0.04830,-0.00
-3.840625,0.04830,-0.00
-3.8398437,0.04830,-0.002
-3.8390625,0.04830,0
-3.8382812,0.04830,-0.00
-3.8375,0.05031,-0.00
-3.8367187,0.05433,-0.002
-3.8359375,0.05232,-0.002
-3.8351562,0.05232,0
-3.834375,0.04830,-0.002
-3.8335937,0.05031,-0.00
-3.8328125,0.05031,-0.00
-3.8320312,0.04629,-0.00
-3.83125,0.04629,-0.00
-3.8304687,0.05031,-0.00
-3.8296875,0.04026,0
-3.8289062,0.05031,-0.00
-3.828125,0.05634,-0.00
-3.8273437,0.05031,-0.00
-3.8265625,0.05031,-0.00
-3.8257812,0.05232,-0.00
-3.825,0.05031,-0.002
-3.8242187,0.05433,-0.00
-3.8234375,0.04629,0
-3.8226562,0.05433,-0.00
-3.821875,0.05232,-0.00
-3.8210937,0.04227,-0.00
-3.8203125,0.04830,0
-3.8195312,0.04428,-0.00
-3.81875,0.04629,-0.00
-3.8179687,0.05433,-0.00
-3.8171875,0.05031,-0.00
-3.8164062,0.04629,-0.00
-3.815625,0.05634,0.00
-3.8148437,0.04830,0
-3.8140625,0.05031,-0.00
-3.8132812,0.04830,-0.00
-3.8125,0.05031,-0.00
-3.8117187,0.0583,-0.002
-3.8109375,0.05433,-0.00
-3.8101562,0.05232,-0.00
-3.809375,0.04629,-0.002
-3.8085937,0.05031,-0.00
-3.8078125,0.05433,-0.002
-3.8070312,0.04629,-0.00
-3.80625,0.04830,-0.00
-3.8054687,0.05232,0
-3.8046875,0.04830,-0.00
-3.8039062,0.04428,0.002
-3.803125,0.05232,-0.002
-3.8023437,0.05433,-0.00
-3.8015625,0.04629,-0.00
-3.8007812,0.04227,-0.00
-3.8,0.05232,-0.00
-3.7992187,0.05232,-0.002
-3.7984375,0.04830,-0.00
-3.7976562,0.04830,-0.00
-3.796875,0.05031,-0.00
-3.7960937,0.05433,0
-3.7953125,0.04227,-0.00
-3.7945312,0.05634,-0.00
-3.79375,0.04629,0
-3.7929687,0.0583,-0.002
-3.7921875,0.05634,0
-3.7914062,0.04830,-0.00
-3.790625,0.05031,-0.00
-3.7898437,0.04629,0
-3.7890625,0.05433,-0.00
-3.7882812,0.05634,-0.00
-3.7875,0.05433,-0.00
-3.7867187,0.04428,-0.00
-3.7859375,0.04428,-0.00
-3.7851562,0.04227,-0.002
-3.784375,0.04830,-0.00
-3.7835937,0.04830,-0.00
-3.7828125,0.04629,-0.00
-3.7820312,0.05433,-0.002
-3.78125,0.04428,-0.002
-3.7804687,0.05031,-0.002
-3.7796875,0.04830,-0.002
-3.7789062,0.04026,-0.002
-3.778125,0.05031,-0.00
-3.7773437,0.04428,0
-3.7765625,0.05232,0
-3.7757812,0.05031,0
-3.775,0.04428,-0.00
-3.7742187,0.05031,0
-3.7734375,0.04830,-0.00
-3.7726562,0.04830,-0.00
-3.771875,0.05232,-0.00
-3.7710937,0.05031,-0.002
-3.7703125,0.04830,-0.00
-3.7695312,0.05031,-0.00
-3.76875,0.05232,-0.00
-3.7679687,0.05433,-0.00
-3.7671875,0.04830,-0.002
-3.7664062,0.04830,-0.002
-3.765625,0.05031,0
-3.7648437,0.05232,-0.002
-3.7640625,0.04830,-0.002
-3.7632812,0.05031,-0.002
-3.7625,0.04629,0
-3.7617187,0.04830,-0.00
-3.7609375,0.05232,-0.00
-3.7601562,0.04830,-0.00
-3.759375,0.05031,-0.002
-3.7585937,0.04830,-0.00
-3.7578125,0.04428,-0.00
-3.7570312,0.04227,0
-3.75625,0.04830,0
-3.7554687,0.05232,-0.00
-3.7546875,0.05232,-0.00
-3.7539062,0.05031,-0.00
-3.753125,0.04830,-0.00
-3.7523437,0.05031,-0.00
-3.7515625,0.04830,-0.00
-3.7507812,0.04629,-0.00
-3.75,0.05232,-0.00
-3.7492187,0.05232,-0.002
-3.7484375,0.04227,-0.00
-3.7476562,0.05433,-0.00
-3.746875,0.04428,-0.00
-3.7460937,0.05031,-0.002
-3.7453125,0.04428,-0.00
-3.7445312,0.04629,-0.00
-3.74375,0.04830,-0.00
-3.7429687,0.04629,-0.00
-3.7421875,0.04026,-0.00
-3.7414062,0.04026,-0.002
-3.740625,0.04629,-0.00
-3.7398437,0.04629,-0.00
-3.7390625,0.04830,-0.00
-3.7382812,0.05031,-0.00
-3.7375,0.05031,0
-3.7367187,0.04629,-0.00
-3.7359375,0.05232,-0.00
-3.7351562,0.04629,0
-3.734375,0.05232,0
-3.7335937,0.05232,-0.00
-3.7328125,0.05232,-0.002
-3.7320312,0.04830,-0.002
-3.73125,0.04830,-0.0024
-3.7304687,0.05232,-0.00
-3.7296875,0.04629,-0.00
-3.7289062,0.04830,0
-3.728125,0.05031,-0.00
-3.7273437,0.04830,-0.00
-3.7265625,0.04830,-0.002
-3.7257812,0.05232,-0.00
-3.725,0.04227,-0.00
-3.7242187,0.05232,0
-3.7234375,0.04227,-0.00
-3.7226562,0.04227,-0.00
-3.721875,0.04629,0
-3.7210937,0.05433,-0.00
-3.7203125,0.04026,-0.002
-3.7195312,0.04428,-0.002
-3.71875,0.05031,-0.00
-3.7179687,0.05634,-0.00
-3.7171875,0.04830,-0.00
-3.7164062,0.05232,0
-3.715625,0.05232,-0.002
-3.7148437,0.04428,-0.00
-3.7140625,0.05031,-0.00
-3.7132812,0.04830,-0.00
-3.7125,0.04830,-0.002
-3.7117187,0.04629,-0.002
-3.7109375,0.04830,-0.00
-3.7101562,0.05232,-0.00
-3.709375,0.05232,-0.00
-3.7085937,0.04629,-0.00
-3.7078125,0.05031,0
-3.7070312,0.04830,-0.00
-3.70625,0.04830,-0.002
-3.7054687,0.05232,-0.00
-3.7046875,0.04629,-0.002
-3.7039062,0.04428,-0.00
-3.703125,0.04629,-0.00
-3.7023437,0.04629,-0.0032
-3.7015625,0.04227,-0.00
-3.7007812,0.04830,-0.00
-3.7,0.04428,-0.00
-3.6992187,0.05031,-0.00
-3.6984375,0.04629,-0.00
-3.6976562,0.05031,-0.00
-3.696875,0.05031,-0.00
-3.6960937,0.04428,-0.002
-3.6953125,0.04830,0
-3.6945312,0.04428,-0.00
-3.69375,0.04629,0
-3.6929687,0.04629,0
-3.6921875,0.05433,-0.00
-3.6914062,0.04830,0
-3.690625,0.05031,0
-3.6898437,0.05232,-0.00
-3.6890625,0.04629,-0.00
-3.6882812,0.04830,0
-3.6875,0.04428,-0.00
-3.6867187,0.05232,0
-3.6859375,0.04830,-0.00
-3.6851562,0.04830,-0.00
-3.684375,0.04629,0
-3.6835937,0.04830,-0.002
-3.6828125,0.04830,0
-3.6820312,0.04629,-0.00
-3.68125,0.04629,-0.00
-3.6804687,0.04830,0
-3.6796875,0.04428,-0.00
-3.6789062,0.05031,-0.002
-3.678125,0.05433,-0.00
-3.6773437,0.04830,-0.00
-3.6765625,0.04830,-0.00
-3.6757812,0.04629,-0.00
-3.675,0.04629,-0.00
-3.6742187,0.04830,-0.00
-3.6734375,0.04428,-0.002
-3.6726562,0.05232,-0.00
-3.671875,0.04629,-0.00
-3.6710937,0.04428,-0.00
-3.6703125,0.05232,-0.002
-3.6695312,0.05031,-0.00
-3.66875,0.05634,-0.00
-3.6679687,0.04629,-0.00
-3.6671875,0.05031,-0.00
-3.6664062,0.04830,-0.00
-3.665625,0.04830,-0.00
-3.6648437,0.05031,-0.00
-3.6640625,0.05031,-0.00
-3.6632812,0.04428,-0.00
-3.6625,0.04830,0
-3.6617187,0.04629,-0.002
-3.6609375,0.04629,-0.00
-3.6601562,0.05031,-0.002
-3.659375,0.04629,-0.00
-3.6585937,0.04227,-0.00
-3.6578125,0.04428,-0.00
-3.6570312,0.04830,-0.002
-3.65625,0.04629,-0.00
-3.6554687,0.04830,-0.00
-3.6546875,0.05232,0
-3.6539062,0.05433,-0.00
-3.653125,0.05031,-0.00
