x-axis,1,4
second,Volt,Volt
-5.000000E+00,,
-4.996094E+00,+17.328E-03,+4.646435E+00
-4.992188E+00,+16.826E-03,+4.646435E+00
-4.988281E+00,+16.700E-03,+4.646435E+00
-4.984375E+00,+17.077E-03,+4.646435E+00
-4.980469E+00,+17.454E-03,+4.646435E+00
-4.976563E+00,+17.202E-03,+4.646435E+00
-4.972656E+00,+17.202E-03,+4.646435E+00
-4.968750E+00,+17.328E-03,+4.646435E+00
-4.964844E+00,+17.579E-03,+4.646435E+00
-4.960938E+00,+17.831E-03,+4.646435E+00
-4.957031E+00,+18.207E-03,+4.646435E+00
-4.953125E+00,+18.082E-03,+4.646435E+00
-4.949219E+00,+18.459E-03,+4.646435E+00
-4.945313E+00,+18.333E-03,+4.646435E+00
-4.941406E+00,+18.584E-03,+4.646435E+00
-4.937500E+00,+17.831E-03,+4.646435E+00
-4.933594E+00,+17.328E-03,+4.646435E+00
-4.929688E+00,+16.826E-03,+4.646435E+00
-4.925781E+00,+16.951E-03,+4.646435E+00
-4.921875E+00,+17.202E-03,+4.646435E+00
-4.917969E+00,+17.328E-03,+4.646435E+00
-4.914063E+00,+17.202E-03,+4.646435E+00
-4.910156E+00,+17.202E-03,+4.646435E+00
-4.906250E+00,+17.454E-03,+4.646435E+00
-4.902344E+00,+18.082E-03,+4.646435E+00
-4.898438E+00,+18.710E-03,+4.646435E+00
-4.894531E+00,+19.087E-03,+4.646435E+00
-4.890625E+00,+19.464E-03,+4.646435E+00
-4.886719E+00,+19.715E-03,+4.646435E+00
-4.882813E+00,+19.841E-03,+4.646435E+00
-4.878906E+00,+19.589E-03,+4.646435E+00
-4.875000E+00,+18.961E-03,+4.646435E+00
-4.871094E+00,+18.584E-03,+4.646435E+00
-4.867188E+00,+19.589E-03,+4.646435E+00
-4.863281E+00,+20.343E-03,+4.646435E+00
-4.859375E+00,+20.846E-03,+4.646435E+00
-4.855469E+00,+20.971E-03,+4.646435E+00
-4.851563E+00,+20.720E-03,+4.646435E+00
-4.847656E+00,+20.971E-03,+4.646435E+00
-4.843750E+00,+21.348E-03,+4.646435E+00
-4.839844E+00,+21.599E-03,+4.646435E+00
-4.835938E+00,+21.599E-03,+4.646435E+00
-4.832031E+00,+21.223E-03,+4.646435E+00
-4.828125E+00,+21.223E-03,+4.646435E+00
-4.824219E+00,+21.097E-03,+4.633873E+00
-4.820313E+00,+21.223E-03,+4.646435E+00
-4.816406E+00,+21.223E-03,+4.646435E+00
-4.812500E+00,+21.097E-03,+4.646435E+00
-4.808594E+00,+20.971E-03,+4.646435E+00
-4.804688E+00,+21.474E-03,+4.646435E+00
-4.800781E+00,+21.223E-03,+4.646435E+00
-4.796875E+00,+20.720E-03,+4.646435E+00
-4.792969E+00,+19.966E-03,+4.646435E+00
-4.789063E+00,+19.464E-03,+4.646435E+00
-4.785156E+00,+19.212E-03,+4.646435E+00
-4.781250E+00,+19.338E-03,+4.646435E+00
-4.777344E+00,+19.715E-03,+4.646435E+00
-4.773438E+00,+19.464E-03,+4.646435E+00
-4.769531E+00,+19.464E-03,+4.646435E+00
-4.765625E+00,+18.961E-03,+4.646435E+00
-4.761719E+00,+18.333E-03,+4.646435E+00
-4.757813E+00,+17.956E-03,+4.646435E+00
-4.753906E+00,+17.579E-03,+4.646435E+00
-4.750000E+00,+17.202E-03,+4.646435E+00
-4.746094E+00,+17.202E-03,+4.646435E+00
-4.742188E+00,+16.951E-03,+4.646435E+00
-4.738281E+00,+16.826E-03,+4.646435E+00
-4.734375E+00,+16.826E-03,+4.646435E+00
-4.730469E+00,+16.951E-03,+4.646435E+00
-4.726563E+00,+16.449E-03,+4.646435E+00
-4.722656E+00,+16.700E-03,+4.646435E+00
-4.718750E+00,+16.700E-03,+4.646435E+00
-4.714844E+00,+16.449E-03,+4.646435E+00
-4.710938E+00,+16.197E-03,+4.646435E+00
-4.707031E+00,+16.072E-03,+4.646435E+00
-4.703125E+00,+16.072E-03,+4.646435E+00
-4.699219E+00,+15.821E-03,+4.646435E+00
-4.695313E+00,+15.444E-03,+4.646435E+00
-4.691406E+00,+15.192E-03,+4.646435E+00
-4.687500E+00,+15.067E-03,+4.646435E+00
-4.683594E+00,+15.067E-03,+4.646435E+00
-4.679688E+00,+14.941E-03,+4.646435E+00
-4.675781E+00,+14.815E-03,+4.646435E+00
-4.671875E+00,+14.564E-03,+4.646435E+00
-4.667969E+00,+14.564E-03,+4.646435E+00
-4.664063E+00,+14.690E-03,+4.646435E+00
-4.660156E+00,+14.941E-03,+4.646435E+00
-4.656250E+00,+14.941E-03,+4.646435E+00
-4.652344E+00,+14.815E-03,+4.646435E+00
-4.648438E+00,+14.690E-03,+4.646435E+00
-4.644531E+00,+15.067E-03,+4.646435E+00
-4.640625E+00,+15.946E-03,+4.646435E+00
-4.636719E+00,+18.836E-03,+4.646435E+00
-4.632813E+00,+19.464E-03,+4.646435E+00
-4.628906E+00,+19.715E-03,+4.646435E+00
-4.625000E+00,+20.846E-03,+4.646435E+00
-4.621094E+00,+23.735E-03,+4.646435E+00
-4.617188E+00,+23.358E-03,+4.646435E+00
-4.613281E+00,+22.856E-03,+4.646435E+00
-4.609375E+00,+23.484E-03,+4.646435E+00
-4.605469E+00,+23.986E-03,+4.646435E+00
-4.601563E+00,+24.740E-03,+4.646435E+00
-4.597656E+00,+25.745E-03,+4.646435E+00
-4.593750E+00,+26.122E-03,+4.646435E+00
-4.589844E+00,+27.001E-03,+4.646435E+00
-4.585938E+00,+27.755E-03,+4.646435E+00
-4.582031E+00,+27.881E-03,+4.646435E+00
-4.578125E+00,+27.630E-03,+4.646435E+00
-4.574219E+00,+26.750E-03,+4.646435E+00
-4.570313E+00,+26.499E-03,+4.646435E+00
-4.566406E+00,+27.001E-03,+4.646435E+00
-4.562500E+00,+28.383E-03,+4.646435E+00
-4.558594E+00,+29.514E-03,+4.646435E+00
-4.554688E+00,+30.519E-03,+4.646435E+00
-4.550781E+00,+31.022E-03,+4.646435E+00
-4.546875E+00,+31.524E-03,+4.646435E+00
-4.542969E+00,+32.403E-03,+4.646435E+00
-4.539063E+00,+32.780E-03,+4.646435E+00
-4.535156E+00,+33.032E-03,+4.646435E+00
-4.531250E+00,+31.901E-03,+4.646435E+00
-4.527344E+00,+33.660E-03,+4.646435E+00
-4.523438E+00,+34.288E-03,+4.646435E+00
-4.519531E+00,+35.921E-03,+4.646435E+00
-4.515625E+00,+37.303E-03,+4.646435E+00
-4.511719E+00,+37.429E-03,+4.646435E+00
-4.507813E+00,+39.062E-03,+4.646435E+00
-4.503906E+00,+41.197E-03,+4.646435E+00
-4.500000E+00,+43.710E-03,+4.646435E+00
-4.496094E+00,+45.092E-03,+4.646435E+00
-4.492188E+00,+46.976E-03,+4.646435E+00
-4.488281E+00,+50.620E-03,+4.646435E+00
-4.484375E+00,+54.765E-03,+4.646435E+00
-4.480469E+00,+52.001E-03,+4.646435E+00
-4.476563E+00,+49.363E-03,+4.646435E+00
-4.472656E+00,+46.097E-03,+4.646435E+00
-4.468750E+00,+47.604E-03,+4.646435E+00
-4.464844E+00,+48.861E-03,+4.646435E+00
-4.460938E+00,+47.102E-03,+4.646435E+00
-4.457031E+00,+48.735E-03,+4.646435E+00
-4.453125E+00,+52.881E-03,+4.646435E+00
-4.449219E+00,+71.474E-03,+4.646435E+00
-4.445313E+00,+74.489E-03,+4.646435E+00
-4.441406E+00,+77.001E-03,+4.646435E+00
-4.437500E+00,+82.655E-03,+4.646435E+00
-4.433594E+00,+95.846E-03,+4.646435E+00
-4.429688E+00,+97.479E-03,+4.646435E+00
-4.425781E+00,+103.760E-03,+4.646435E+00
-4.421875E+00,+105.142E-03,+4.646435E+00
-4.417969E+00,+97.604E-03,+4.646435E+00
-4.414063E+00,+94.715E-03,+4.646435E+00
-4.410156E+00,+97.856E-03,+4.646435E+00
-4.406250E+00,+98.735E-03,+4.646435E+00
-4.402344E+00,+97.228E-03,+4.646435E+00
-4.398438E+00,+101.122E-03,+4.646435E+00
-4.394531E+00,+107.403E-03,+4.646435E+00
-4.390625E+00,+106.775E-03,+4.646435E+00
-4.386719E+00,+100.368E-03,+4.646435E+00
-4.382813E+00,+99.614E-03,+4.646435E+00
-4.378906E+00,+104.388E-03,+4.646435E+00
-4.375000E+00,+105.268E-03,+4.646435E+00
-4.371094E+00,+108.534E-03,+4.646435E+00
-4.367188E+00,+112.931E-03,+4.646435E+00
-4.363281E+00,+111.926E-03,+4.646435E+00
-4.359375E+00,+111.675E-03,+4.646435E+00
-4.355469E+00,+113.182E-03,+4.646435E+00
-4.351563E+00,+120.971E-03,+4.646435E+00
-4.347656E+00,+116.700E-03,+4.646435E+00
-4.343750E+00,+115.444E-03,+4.646435E+00
-4.339844E+00,+113.936E-03,+4.646435E+00
-4.335938E+00,+108.157E-03,+4.646435E+00
-4.332031E+00,+108.911E-03,+4.646435E+00
-4.328125E+00,+107.152E-03,+4.646435E+00
-4.324219E+00,+105.016E-03,+4.646435E+00
-4.320313E+00,+108.534E-03,+4.646435E+00
-4.316406E+00,+116.449E-03,+4.646435E+00
-4.312500E+00,+112.429E-03,+4.646435E+00
-4.308594E+00,+114.062E-03,+4.646435E+00
-4.304688E+00,+113.810E-03,+4.646435E+00
-4.300781E+00,+110.042E-03,+4.646435E+00
-4.296875E+00,+105.142E-03,+4.646435E+00
-4.292969E+00,+102.755E-03,+4.646435E+00
-4.289063E+00,+98.358E-03,+4.646435E+00
-4.285156E+00,+101.625E-03,+4.646435E+00
-4.281250E+00,+100.871E-03,+4.646435E+00
-4.277344E+00,+99.238E-03,+4.646435E+00
-4.273438E+00,+98.358E-03,+4.646435E+00
-4.269531E+00,+95.720E-03,+4.646435E+00
-4.265625E+00,+97.479E-03,+4.646435E+00
-4.261719E+00,+97.981E-03,+4.646435E+00
-4.257813E+00,+99.866E-03,+4.646435E+00
-4.253906E+00,+100.620E-03,+4.646435E+00
-4.250000E+00,+98.358E-03,+4.646435E+00
-4.246094E+00,+98.107E-03,+4.646435E+00
-4.242188E+00,+104.137E-03,+4.646435E+00
-4.238281E+00,+105.896E-03,+4.646435E+00
-4.234375E+00,+100.494E-03,+4.646435E+00
-4.230469E+00,+95.343E-03,+4.646435E+00
-4.226563E+00,+92.454E-03,+4.646435E+00
-4.222656E+00,+90.192E-03,+4.646435E+00
-4.218750E+00,+88.810E-03,+4.646435E+00
-4.214844E+00,+88.936E-03,+4.646435E+00
-4.210938E+00,+80.645E-03,+4.646435E+00
-4.207031E+00,+74.991E-03,+4.646435E+00
-4.203125E+00,+70.594E-03,+4.633873E+00
-4.199219E+00,+78.383E-03,+4.646435E+00
-4.195313E+00,+74.740E-03,+4.646435E+00
-4.191406E+00,+71.599E-03,+4.633873E+00
-4.187500E+00,+69.212E-03,+4.633873E+00
-4.183594E+00,+68.584E-03,+4.646435E+00
-4.179688E+00,+67.579E-03,+4.646435E+00
-4.175781E+00,+60.795E-03,+4.646435E+00
-4.171875E+00,+63.308E-03,+4.646435E+00
-4.167969E+00,+65.821E-03,+4.646435E+00
-4.164063E+00,+61.549E-03,+4.646435E+00
-4.160156E+00,+68.710E-03,+4.646435E+00
-4.156250E+00,+77.127E-03,+4.646435E+00
-4.152344E+00,+82.403E-03,+4.646435E+00
-4.148438E+00,+67.077E-03,+4.646435E+00
-4.144531E+00,+80.393E-03,+4.646435E+00
-4.140625E+00,+111.549E-03,+4.646435E+00
-4.136719E+00,+80.393E-03,+4.646435E+00
-4.132813E+00,+65.067E-03,+4.646435E+00
-4.128906E+00,+59.413E-03,+4.646435E+00
-4.125000E+00,+61.047E-03,+4.646435E+00
-4.121094E+00,+83.032E-03,+4.646435E+00
-4.117188E+00,+90.067E-03,+4.646435E+00
-4.113281E+00,+73.484E-03,+4.646435E+00
-4.109375E+00,+67.579E-03,+4.633873E+00
-4.105469E+00,+53.132E-03,+4.633873E+00
-4.101563E+00,+46.474E-03,+4.646435E+00
-4.097656E+00,+39.439E-03,+4.646435E+00
-4.093750E+00,+35.670E-03,+4.646435E+00
-4.089844E+00,+32.906E-03,+4.646435E+00
-4.085938E+00,+30.770E-03,+4.646435E+00
-4.082031E+00,+29.011E-03,+4.646435E+00
-4.078125E+00,+26.122E-03,+4.646435E+00
-4.074219E+00,+25.117E-03,+4.646435E+00
-4.070313E+00,+24.363E-03,+4.646435E+00
-4.066406E+00,+23.358E-03,+4.646435E+00
-4.062500E+00,+23.358E-03,+4.646435E+00
-4.058594E+00,+22.353E-03,+4.646435E+00
-4.054688E+00,+21.599E-03,+4.646435E+00
-4.050781E+00,+20.846E-03,+4.633873E+00
-4.046875E+00,+20.720E-03,+4.646435E+00
-4.042969E+00,+21.097E-03,+4.646435E+00
-4.039063E+00,+21.348E-03,+4.633873E+00
-4.035156E+00,+20.343E-03,+4.646435E+00
-4.031250E+00,+19.715E-03,+4.646435E+00
-4.027344E+00,+19.212E-03,+4.646435E+00
-4.023438E+00,+18.836E-03,+4.646435E+00
-4.019531E+00,+18.333E-03,+4.646435E+00
-4.015625E+00,+17.956E-03,+4.646435E+00
-4.011719E+00,+17.579E-03,+4.646435E+00
-4.007813E+00,+17.454E-03,+4.646435E+00
-4.003906E+00,+17.328E-03,+4.646435E+00
-4.000000E+00,+17.077E-03,+4.646435E+00
-3.996094E+00,+17.202E-03,+4.646435E+00
-3.992188E+00,+17.454E-03,+4.646435E+00
-3.988281E+00,+17.579E-03,+4.646435E+00
-3.984375E+00,+17.705E-03,+4.646435E+00
-3.980469E+00,+17.328E-03,+4.646435E+00
-3.976563E+00,+17.328E-03,+4.646435E+00
-3.972656E+00,+17.202E-03,+4.646435E+00
-3.968750E+00,+16.700E-03,+4.646435E+00
-3.964844E+00,+16.449E-03,+4.646435E+00
-3.960938E+00,+16.574E-03,+4.646435E+00
-3.957031E+00,+16.323E-03,+4.646435E+00
-3.953125E+00,+16.197E-03,+4.646435E+00
-3.949219E+00,+16.072E-03,+4.646435E+00
-3.945313E+00,+15.946E-03,+4.646435E+00
-3.941406E+00,+16.072E-03,+4.646435E+00
-3.937500E+00,+15.946E-03,+4.646435E+00
-3.933594E+00,+15.569E-03,+4.646435E+00
-3.929688E+00,+15.318E-03,+4.646435E+00
-3.925781E+00,+15.318E-03,+4.646435E+00
-3.921875E+00,+15.444E-03,+4.646435E+00
-3.917969E+00,+15.318E-03,+4.646435E+00
-3.914063E+00,+14.941E-03,+4.646435E+00
-3.910156E+00,+14.690E-03,+4.646435E+00
-3.906250E+00,+14.564E-03,+4.646435E+00
-3.902344E+00,+14.815E-03,+4.646435E+00
-3.898438E+00,+14.690E-03,+4.646435E+00
-3.894531E+00,+14.439E-03,+4.646435E+00
-3.890625E+00,+14.187E-03,+4.646435E+00
-3.886719E+00,+14.187E-03,+4.646435E+00
-3.882813E+00,+14.313E-03,+4.646435E+00
-3.878906E+00,+14.313E-03,+4.646435E+00
-3.875000E+00,+14.062E-03,+4.646435E+00
-3.871094E+00,+13.936E-03,+4.646435E+00
-3.867188E+00,+13.810E-03,+4.646435E+00
-3.863281E+00,+13.810E-03,+4.646435E+00
-3.859375E+00,+13.685E-03,+4.646435E+00
-3.855469E+00,+13.434E-03,+4.646435E+00
-3.851563E+00,+13.057E-03,+4.646435E+00
-3.847656E+00,+12.805E-03,+4.646435E+00
-3.843750E+00,+12.805E-03,+4.646435E+00
-3.839844E+00,+12.680E-03,+4.646435E+00
-3.835938E+00,+12.554E-03,+4.646435E+00
-3.832031E+00,+12.177E-03,+4.646435E+00
-3.828125E+00,+11.926E-03,+4.646435E+00
-3.824219E+00,+11.926E-03,+4.646435E+00
-3.820313E+00,+11.800E-03,+4.646435E+00
-3.816406E+00,+11.424E-03,+4.646435E+00
-3.812500E+00,+10.921E-03,+4.646435E+00
-3.808594E+00,+10.544E-03,+4.646435E+00
-3.804688E+00,+10.544E-03,+4.646435E+00
-3.800781E+00,+10.418E-03,+4.646435E+00
-3.796875E+00,+10.042E-03,+4.646435E+00
-3.792969E+00,+9.790E-03,+4.646435E+00
-3.789063E+00,+9.665E-03,+4.646435E+00
-3.785156E+00,+9.790E-03,+4.646435E+00
-3.781250E+00,+9.539E-03,+4.646435E+00
-3.777344E+00,+9.413E-03,+4.646435E+00
-3.773438E+00,+9.037E-03,+4.646435E+00
-3.769531E+00,+9.162E-03,+4.646435E+00
-3.765625E+00,+9.037E-03,+4.646435E+00
-3.761719E+00,+9.037E-03,+4.646435E+00
-3.757813E+00,+8.911E-03,+4.646435E+00
-3.753906E+00,+8.660E-03,+4.646435E+00
-3.750000E+00,+8.408E-03,+4.646435E+00
-3.746094E+00,+8.283E-03,+4.646435E+00
-3.742188E+00,+8.408E-03,+4.646435E+00
-3.738281E+00,+8.408E-03,+4.646435E+00
-3.734375E+00,+8.283E-03,+4.646435E+00
-3.730469E+00,+8.157E-03,+4.646435E+00
-3.726563E+00,+8.157E-03,+4.646435E+00
-3.722656E+00,+8.157E-03,+4.646435E+00
-3.718750E+00,+8.157E-03,+4.646435E+00
-3.714844E+00,+8.032E-03,+4.646435E+00
-3.710938E+00,+7.906E-03,+4.646435E+00
-3.707031E+00,+7.906E-03,+4.646435E+00
-3.703125E+00,+8.157E-03,+4.646435E+00
-3.699219E+00,+8.157E-03,+4.646435E+00
-3.695313E+00,+8.157E-03,+4.646435E+00
-3.691406E+00,+8.032E-03,+4.646435E+00
-3.687500E+00,+8.032E-03,+4.646435E+00
-3.683594E+00,+8.032E-03,+4.646435E+00
-3.679688E+00,+8.032E-03,+4.646435E+00
-3.675781E+00,+7.906E-03,+4.646435E+00
-3.671875E+00,+7.906E-03,+4.646435E+00
-3.667969E+00,+7.906E-03,+4.646435E+00
-3.664063E+00,+8.032E-03,+4.646435E+00
-3.660156E+00,+8.032E-03,+4.646435E+00
-3.656250E+00,+7.906E-03,+4.646435E+00
-3.652344E+00,+7.780E-03,+4.646435E+00
-3.648438E+00,+7.906E-03,+4.646435E+00
-3.644531E+00,+7.906E-03,+4.646435E+00
-3.640625E+00,+8.032E-03,+4.646435E+00
-3.636719E+00,+7.906E-03,+4.646435E+00
-3.632813E+00,+7.780E-03,+4.646435E+00
-3.628906E+00,+7.780E-03,+4.646435E+00
-3.625000E+00,+7.780E-03,+4.646435E+00
-3.621094E+00,+7.906E-03,+4.646435E+00
-3.617188E+00,+7.780E-03,+4.646435E+00
-3.613281E+00,+7.655E-03,+4.646435E+00
-3.609375E+00,+7.529E-03,+4.646435E+00
-3.605469E+00,+7.529E-03,+4.646435E+00
-3.601563E+00,+7.529E-03,+4.646435E+00
-3.597656E+00,+7.403E-03,+4.646435E+00
-3.593750E+00,+7.278E-03,+4.646435E+00
-3.589844E+00,+7.152E-03,+4.646435E+00
-3.585938E+00,+7.152E-03,+4.646435E+00
-3.582031E+00,+7.278E-03,+4.646435E+00
-3.578125E+00,+7.152E-03,+4.646435E+00
-3.574219E+00,+7.027E-03,+4.646435E+00
-3.570313E+00,+6.901E-03,+4.646435E+00
-3.566406E+00,+6.901E-03,+4.646435E+00
-3.562500E+00,+6.901E-03,+4.646435E+00
-3.558594E+00,+6.901E-03,+4.646435E+00
-3.554688E+00,+6.775E-03,+4.646435E+00
-3.550781E+00,+6.524E-03,+4.646435E+00
-3.546875E+00,+6.524E-03,+4.646435E+00
-3.542969E+00,+6.524E-03,+4.646435E+00
-3.539063E+00,+6.524E-03,+4.646435E+00
-3.535156E+00,+6.524E-03,+4.646435E+00
-3.531250E+00,+6.273E-03,+4.646435E+00
-3.527344E+00,+6.273E-03,+4.646435E+00
-3.523438E+00,+6.273E-03,+4.646435E+00
-3.519531E+00,+6.398E-03,+4.646435E+00
-3.515625E+00,+6.273E-03,+4.646435E+00
-3.511719E+00,+6.147E-03,+4.646435E+00
-3.507813E+00,+6.147E-03,+4.646435E+00
-3.503906E+00,+6.147E-03,+4.646435E+00
-3.500000E+00,+6.147E-03,+4.646435E+00
-3.496094E+00,+6.022E-03,+4.646435E+00
-3.492188E+00,+5.896E-03,+4.646435E+00
-3.488281E+00,+5.770E-03,+4.646435E+00
-3.484375E+00,+5.770E-03,+4.646435E+00
-3.480469E+00,+5.645E-03,+4.646435E+00
-3.476563E+00,+5.519E-03,+4.646435E+00
-3.472656E+00,+5.268E-03,+4.646435E+00
-3.468750E+00,+5.142E-03,+4.646435E+00
-3.464844E+00,+5.142E-03,+4.633873E+00
-3.460938E+00,+5.142E-03,+4.633873E+00
-3.457031E+00,+5.016E-03,+4.633873E+00
-3.453125E+00,+4.765E-03,+4.646435E+00
-3.449219E+00,+4.640E-03,+4.646435E+00
-3.445313E+00,+4.640E-03,+4.646435E+00
-3.441406E+00,+4.765E-03,+4.646435E+00
-3.437500E+00,+4.640E-03,+4.646435E+00
-3.433594E+00,+4.514E-03,+4.646435E+00
-3.429688E+00,+4.388E-03,+4.646435E+00
-3.425781E+00,+4.388E-03,+4.646435E+00
-3.421875E+00,+4.514E-03,+4.646435E+00
-3.417969E+00,+4.640E-03,+4.646435E+00
-3.414063E+00,+4.514E-03,+4.646435E+00
-3.410156E+00,+4.514E-03,+4.646435E+00
-3.406250E+00,+4.765E-03,+4.646435E+00
-3.402344E+00,+5.016E-03,+4.646435E+00
-3.398438E+00,+5.268E-03,+4.646435E+00
-3.394531E+00,+5.393E-03,+4.646435E+00
-3.390625E+00,+5.770E-03,+4.646435E+00
-3.386719E+00,+6.147E-03,+4.646435E+00
-3.382813E+00,+6.650E-03,+4.646435E+00
-3.378906E+00,+7.027E-03,+4.646435E+00
-3.375000E+00,+7.403E-03,+4.646435E+00
-3.371094E+00,+7.780E-03,+4.646435E+00
-3.367188E+00,+8.408E-03,+4.646435E+00
-3.363281E+00,+9.037E-03,+4.646435E+00
-3.359375E+00,+9.790E-03,+4.646435E+00
-3.355469E+00,+10.293E-03,+4.633873E+00
-3.351563E+00,+10.921E-03,+4.646435E+00
-3.347656E+00,+11.800E-03,+4.646435E+00
-3.343750E+00,+12.554E-03,+4.646435E+00
-3.339844E+00,+13.308E-03,+4.646435E+00
-3.335938E+00,+13.559E-03,+4.646435E+00
-3.332031E+00,+14.187E-03,+4.646435E+00
-3.328125E+00,+14.941E-03,+4.646435E+00
-3.324219E+00,+15.569E-03,+4.646435E+00
-3.320313E+00,+16.323E-03,+4.646435E+00
-3.316406E+00,+16.700E-03,+4.646435E+00
-3.312500E+00,+17.328E-03,+4.646435E+00
-3.308594E+00,+18.584E-03,+4.646435E+00
-3.304688E+00,+19.841E-03,+4.646435E+00
-3.300781E+00,+22.730E-03,+4.646435E+00
-3.296875E+00,+24.740E-03,+4.646435E+00
-3.292969E+00,+27.001E-03,+4.646435E+00
-3.289063E+00,+28.635E-03,+4.646435E+00
-3.285156E+00,+30.896E-03,+4.646435E+00
-3.281250E+00,+31.775E-03,+4.646435E+00
-3.277344E+00,+32.027E-03,+4.646435E+00
-3.273438E+00,+32.152E-03,+4.646435E+00
-3.269531E+00,+30.519E-03,+4.646435E+00
-3.265625E+00,+30.268E-03,+4.646435E+00
-3.261719E+00,+28.760E-03,+4.646435E+00
-3.257813E+00,+28.006E-03,+4.646435E+00
-3.253906E+00,+27.755E-03,+4.646435E+00
-3.250000E+00,+28.383E-03,+4.646435E+00
-3.246094E+00,+27.253E-03,+4.646435E+00
-3.242188E+00,+28.886E-03,+4.646435E+00
-3.238281E+00,+30.896E-03,+4.646435E+00
-3.234375E+00,+28.509E-03,+4.646435E+00
-3.230469E+00,+28.132E-03,+4.646435E+00
-3.226563E+00,+30.142E-03,+4.646435E+00
-3.222656E+00,+32.655E-03,+4.646435E+00
-3.218750E+00,+35.042E-03,+4.646435E+00
-3.214844E+00,+38.057E-03,+4.646435E+00
-3.210938E+00,+38.810E-03,+4.646435E+00
-3.207031E+00,+39.815E-03,+4.646435E+00
-3.203125E+00,+40.067E-03,+4.646435E+00
-3.199219E+00,+42.077E-03,+4.646435E+00
-3.195313E+00,+45.469E-03,+4.646435E+00
-3.191406E+00,+43.459E-03,+4.646435E+00
-3.187500E+00,+44.212E-03,+4.646435E+00
-3.183594E+00,+46.976E-03,+4.646435E+00
-3.179688E+00,+47.353E-03,+4.646435E+00
-3.175781E+00,+47.730E-03,+4.646435E+00
-3.171875E+00,+45.971E-03,+4.646435E+00
-3.167969E+00,+44.338E-03,+4.646435E+00
