x_axis,channel_2
-1.0,0.048995
-0.999,0.048995
-0.998,0.048995
-0.997,0.069095
-0.996,0.089196
-0.995,0.048995
-0.994,0.048995
-0.993,0.069095
-0.992,0.048995
-0.991,0.069095
-0.99,0.048995
-0.989,0.048995
-0.988,0.048995
-0.987,0.048995
-0.986,0.048995
-0.985,0.048995
-0.984,0.048995
-0.983,0.048995
-0.982,0.048995
-0.981,0.048995
-0.98,0.048995
-0.979,0.048995
-0.978,0.048995
-0.977,0.069095
-0.976,0.048995
-0.975,0.048995
-0.974,0.048995
-0.973,0.048995
-0.972,0.048995
-0.971,0.048995
-0.97,0.048995
-0.969,0.069095
-0.968,0.048995
-0.967,0.048995
-0.966,0.048995
-0.965,0.048995
-0.964,0.028894
-0.963,0.048995
-0.962,0.008794
-0.961,0.028894
-0.96,0.048995
-0.959,0.048995
-0.958,0.048995
-0.957,0.048995
-0.956,0.048995
-0.955,0.048995
-0.954,0.028894
-0.953,0.028894
-0.952,0.048995
-0.951,0.048995
-0.95,0.028894
-0.949,0.048995
-0.948,0.048995
-0.947,0.028894
-0.946,0.028894
-0.945,0.028894
-0.944,0.028894
-0.943,0.028894
-0.942,0.048995
-0.941,0.048995
-0.94,0.048995
-0.939,0.048995
-0.938,0.028894
-0.937,0.028894
-0.936,0.048995
-0.935,0.048995
-0.934,0.048995
-0.933,0.048995
-0.932,0.028894
-0.931,0.048995
-0.93,0.048995
-0.929,0.028894
-0.928,0.048995
-0.927,0.048995
-0.926,0.048995
-0.925,0.048995
-0.924,0.028894
-0.923,0.028894
-0.922,0.048995
-0.921,0.028894
-0.92,0.028894
-0.919,0.048995
-0.918,0.048995
-0.917,0.048995
-0.916,0.028894
-0.915,0.048995
-0.914,0.048995
-0.913,0.048995
-0.912,0.048995
-0.911,0.048995
-0.91,0.028894
-0.909,0.048995
-0.908,0.028894
-0.907,0.048995
-0.906,0.028894
-0.905,0.028894
-0.904,0.028894
-0.903,0.048995
-0.902,0.028894
-0.901,0.028894
-0.9,0.028894
-0.899,0.028894
-0.898,0.028894
-0.897,0.028894
-0.896,0.048995
-0.895,0.028894
-0.894,0.048995
-0.893,0.028894
-0.892,0.028894
-0.891,0.028894
-0.89,0.048995
-0.889,0.048995
-0.888,0.028894
-0.887,0.048995
-0.886,0.028894
-0.885,0.048995
-0.884,0.048995
-0.883,0.028894
-0.882,0.028894
-0.881,0.028894
-0.88,0.048995
-0.879,0.028894
-0.878,0.048995
-0.877,0.028894
-0.876,0.048995
-0.875,0.028894
-0.874,0.028894
-0.873,0.028894
-0.872,0.028894
-0.871,0.028894
-0.87,0.048995
-0.869,0.028894
-0.868,0.048995
-0.867,0.028894
-0.866,0.028894
-0.865,0.048995
-0.864,0.048995
-0.863,0.028894
-0.862,0.028894
-0.861,0.028894
-0.86,0.028894
-0.859,0.028894
-0.858,0.028894
-0.857,0.028894
-0.856,0.028894
-0.855,0.048995
-0.854,0.028894
-0.853,0.028894
-0.852,0.048995
-0.851,0.008794
-0.85,0.048995
-0.849,0.048995
-0.848,0.048995
-0.847,0.048995
-0.846,0.048995
-0.845,0.048995
-0.844,0.028894
-0.843,0.048995
-0.842,0.028894
-0.841,0.048995
-0.84,0.028894
-0.839,0.028894
-0.838,0.048995
-0.837,0.028894
-0.836,0.028894
-0.835,0.048995
-0.834,0.028894
-0.833,0.028894
-0.832,0.028894
-0.831,0.048995
-0.83,0.048995
-0.829,0.028894
-0.828,0.028894
-0.827,0.028894
-0.826,0.048995
-0.825,0.048995
-0.824,0.028894
-0.823,0.028894
-0.822,0.028894
-0.821,0.048995
-0.82,0.048995
-0.819,0.028894
-0.818,0.028894
-0.817,0.028894
-0.816,0.028894
-0.815,0.048995
-0.814,0.048995
-0.813,0.048995
-0.812,0.028894
-0.811,0.048995
-0.81,0.048995
-0.809,0.028894
-0.808,0.028894
-0.807,0.028894
-0.806,0.028894
-0.805,0.028894
-0.804,0.048995
-0.803,0.028894
-0.802,0.028894
-0.801,0.028894
-0.8,0.008794
-0.799,0.028894
-0.798,0.028894
-0.797,0.048995
-0.796,0.048995
-0.795,0.008794
-0.794,0.028894
-0.793,0.048995
-0.792,0.048995
-0.791,0.028894
-0.79,0.028894
-0.789,0.048995
-0.788,0.028894
-0.787,0.028894
-0.786,0.028894
-0.785,0.028894
-0.784,0.048995
-0.783,0.028894
-0.782,0.048995
-0.781,0.028894
-0.78,0.028894
-0.779,0.028894
-0.778,0.008794
-0.777,0.048995
-0.776,0.048995
-0.775,0.028894
-0.774,0.028894
-0.773,0.048995
-0.772,0.028894
-0.771,0.048995
-0.77,0.048995
-0.769,0.028894
-0.768,0.008794
-0.767,0.048995
-0.766,0.048995
-0.765,0.028894
-0.764,0.048995
-0.763,0.028894
-0.762,0.048995
-0.761,0.048995
-0.76,0.048995
-0.759,0.048995
-0.758,0.048995
-0.757,0.028894
-0.756,0.028894
-0.755,0.048995
-0.754,0.028894
-0.753,0.048995
-0.752,0.048995
-0.751,0.028894
-0.75,0.028894
-0.749,0.028894
-0.748,0.028894
-0.747,0.028894
-0.746,0.028894
-0.745,0.048995
-0.744,0.028894
-0.743,0.028894
-0.742,0.028894
-0.741,0.048995
-0.74,0.028894
-0.739,0.048995
-0.738,0.028894
-0.737,0.048995
-0.736,0.048995
-0.735,0.028894
-0.734,0.028894
-0.733,0.028894
-0.732,0.048995
-0.731,0.028894
-0.73,0.048995
-0.729,0.048995
-0.728,0.028894
-0.727,0.028894
-0.726,0.028894
-0.725,0.028894
-0.724,0.028894
-0.723,0.028894
-0.722,0.028894
-0.721,0.028894
-0.72,0.028894
-0.719,0.028894
-0.718,0.048995
-0.717,0.028894
-0.716,0.028894
-0.715,0.028894
-0.714,0.048995
-0.713,0.028894
-0.712,0.048995
-0.711,0.028894
-0.71,0.028894
-0.709,0.028894
-0.708,0.028894
-0.707,0.048995
-0.706,0.028894
-0.705,0.028894
-0.704,0.028894
-0.703,0.048995
-0.702,0.048995
-0.701,0.028894
-0.7,0.028894
-0.699,0.028894
-0.698,0.028894
-0.697,0.028894
-0.696,0.048995
-0.695,0.028894
-0.694,0.028894
-0.693,0.048995
-0.692,0.048995
-0.691,0.048995
-0.69,0.048995
-0.689,0.028894
-0.688,0.048995
-0.687,0.028894
-0.686,0.048995
-0.685,0.028894
-0.684,0.048995
-0.683,0.028894
-0.682,0.048995
-0.681,0.028894
-0.68,0.028894
-0.679,0.028894
-0.678,0.028894
-0.677,0.048995
-0.676,0.028894
-0.675,0.048995
-0.674,0.028894
-0.673,0.028894
-0.672,0.048995
-0.671,0.028894
-0.67,0.028894
-0.669,0.028894
-0.668,0.048995
-0.667,0.028894
-0.666,0.028894
-0.665,0.028894
-0.664,0.028894
-0.663,0.028894
-0.662,0.028894
-0.661,0.028894
-0.66,0.008794
-0.659,0.028894
-0.658,0.028894
-0.657,0.008794
-0.656,0.028894
-0.655,0.028894
-0.654,0.028894
-0.653,0.028894
-0.652,0.048995
-0.651,0.028894
-0.65,0.028894
-0.649,0.048995
-0.648,0.028894
-0.647,0.028894
-0.646,0.008794
-0.645,0.028894
-0.644,0.028894
-0.643,0.008794
-0.642,0.028894
-0.641,0.028894
-0.64,0.028894
-0.639,0.048995
-0.638,0.028894
-0.637,0.028894
-0.636,0.028894
-0.635,0.028894
-0.634,0.028894
-0.633,0.028894
-0.632,0.028894
