x_axis,channel_2
-4.980469,-0.0072972194483062365
-4.976563,-0.007400853552292397
-4.972656,-0.007504946750192792
-4.96875,-0.007609101174577001
-4.964844,-0.0077129364497206055
-4.960938,-0.007816098951258522
-4.957031,-0.007918281957167471
-4.953125,-0.008019242310324736
-4.949219,-0.008118801026118868
-4.945313,-0.008216833341641033
-4.941406,-0.008313262691781283
-4.9375,-0.008408062245598613
-4.933594,-0.00850125501914873
-4.929688,-0.00859290715879746
-4.925781,-0.008683116171430983
-4.921875,-0.008772001295725893
-4.917969,-0.008859703200932467
-4.914063,-0.008946387573745235
-4.910156,-0.009032238146953477
-4.90625,-0.009117437338996441
-4.902344,-0.009202150717478447
-4.898438,-0.009286526072632764
-4.894531,-0.009370699798926008
-4.890625,-0.009454797901953532
-4.886719,-0.009538928038838454
-4.882813,-0.009623171609179856
-4.878906,-0.009707584860375434
-4.875,-0.009792205370717283
-4.871094,-0.009877053100302896
-4.867188,-0.009962122397594322
-4.863281,-0.010047373959970156
-4.859375,-0.010132735752508854
-4.855469,-0.010218109290526849
-4.851563,-0.010303372314248433
-4.847656,-0.01038837787759671
-4.84375,-0.010472957057266303
-4.839844,-0.010556928918477437
-4.835938,-0.010640115993746566
-4.832031,-0.010722356297178843
-4.828125,-0.010803502896810372
-4.824219,-0.01088341830323882
-4.820313,-0.010961976313945491
-4.816406,-0.011039069535632426
-4.8125,-0.011114611816279115
-4.808594,-0.011188532007724792
-4.804688,-0.011260766286613837
-4.800781,-0.011331254449614957
-4.796875,-0.011399940169738639
-4.792969,-0.011466775241876519
-4.789063,-0.011531722460455909
-4.785156,-0.011594751713137596
-4.78125,-0.011655836477889037
-4.777344,-0.011714957966463296
-4.773438,-0.01177210974153359
-4.769531,-0.011827293780956358
-4.765625,-0.011880511580503258
-4.761719,-0.01193176112092806
-4.757813,-0.011981043288673159
-4.753906,-0.012028368719410449
-4.75,-0.012073756075911064
-4.746094,-0.012117225390206602
-4.742188,-0.012158795482724484
-4.738281,-0.012198487248871948
-4.734375,-0.012236329190325976
-4.730469,-0.012272361567279039
-4.726563,-0.012306635546469534
-4.722656,-0.012339207335950685
-4.71875,-0.012370132708340082
-4.714844,-0.012399467298686517
-4.710938,-0.012427269075141597
-4.707031,-0.01245359399674462
-4.703125,-0.012478488434963478
-4.699219,-0.012501989129079204
-4.695313,-0.012524130693484814
-4.691406,-0.012544951665644979
-4.6875,-0.012564491835694667
-4.683594,-0.012582786261564508
-4.679688,-0.012599865006014985
-4.675781,-0.012615754969946213
-4.671875,-0.012630478388180422
-4.667969,-0.012644049790715121
-4.664063,-0.01265647504270079
-4.660156,-0.012667756077675346
-4.65625,-0.012677899512767753
-4.652344,-0.012686920099283
-4.648438,-0.01269483357986866
-4.644531,-0.012701646185848858
-4.640625,-0.01270735343534223
-4.636719,-0.012711948231016724
-4.632813,-0.012715427403668026
-4.628906,-0.012717793084062125
-4.625,-0.01271905252108835
-4.621094,-0.012719218154597792
-4.617188,-0.012718307941244887
-4.613281,-0.012716345930397705
-4.609375,-0.012713361277034846
-4.605469,-0.012709383877516885
-4.601563,-0.012704442049031466
-4.597656,-0.012698567672857661
-4.59375,-0.012691801558443766
-4.589844,-0.012684189975600526
-4.585938,-0.01267577596389857
-4.582031,-0.012666594454803478
-4.578125,-0.012656674815458398
-4.574219,-0.012646048996667802
-4.570313,-0.012634758041124976
-4.566406,-0.01262285151654152
-4.5625,-0.012610385290849563
-4.558594,-0.012597423065081213
-4.554688,-0.01258403803308743
-4.550781,-0.012570309226607889
-4.546875,-0.012556314338564923
-4.542969,-0.012542126243410327
-4.539063,-0.012527815006323254
-4.535156,-0.0125134517464024
-4.53125,-0.01249911073355838
-4.527344,-0.012484866113343413
-4.523438,-0.012470785037898705
-4.519531,-0.012456926159940696
-4.515625,-0.012443347063648878
-4.511719,-0.012430109836076418
-4.507813,-0.012417273969034215
-4.503906,-0.012404885579904976
-4.5,-0.012392977367774345
-4.496094,-0.012381573882188157
-4.492188,-0.012370691257206736
-4.488281,-0.01236033502282294
-4.484375,-0.012350501417019547
-4.480469,-0.012341180388064187
-4.476563,-0.012332358478374755
-4.472656,-0.012324021591582376
-4.46875,-0.012316157645228911
-4.464844,-0.012308759111709752
-4.460938,-0.012301825449636466
-4.457031,-0.012295365426773569
-4.453125,-0.012289397525303218
-4.449219,-0.012283944809665322
-4.445313,-0.012279026062762557
-4.441406,-0.012274650422613474
-4.4375,-0.012270819134050075
-4.433594,-0.012267532604125416
-4.429688,-0.01226479552399172
-4.425781,-0.012262614629480592
-4.421875,-0.012260994526301281
-4.417969,-0.012259937005760878
-4.414063,-0.01225944204128903
-4.410156,-0.012259506861833054
-4.40625,-0.01226011951341739
-4.402344,-0.012261250499957339
-4.398438,-0.012262853274843053
-4.394531,-0.012264873589952688
-4.390625,-0.012267256943782228
-4.386719,-0.012269950550460464
-4.382813,-0.012272903430633687
-4.378906,-0.012276066430789058
-4.375,-0.012279392182721866
-4.371094,-0.012282835014446712
-4.367188,-0.012286350823454039
-4.363281,-0.012289896922832666
-4.359375,-0.012293433679246344
-4.355469,-0.012296929761003474
-4.351563,-0.012300365577618828
-4.347656,-0.012303729490786787
-4.34375,-0.012307012228625869
-4.339844,-0.012310204933652572
-4.335938,-0.01231329903825435
-4.332031,-0.01231628616090438
-4.328125,-0.012319158025110606
-4.324219,-0.012321906403043469
-4.320313,-0.012324523085756678
-4.316406,-0.012326999881898051
-4.3125,-0.012329328646796254
-4.308594,-0.012331501343798141
-4.304688,-0.01233351013971298
-4.300781,-0.012335347536187
-4.296875,-0.012337006538776481
-4.292969,-0.01233847907093614
-4.289063,-0.012339749045973094
-4.285156,-0.012340783689390808
-4.28125,-0.012341533884163503
-4.277344,-0.012341943546387617
-4.273438,-0.012341957273581936
-4.269531,-0.0123415226877792
-4.265625,-0.012340591074512271
-4.261719,-0.012339118124040545
-4.257813,-0.012337064785830966
-4.253906,-0.012334398246269388
-4.25,-0.012331091243875316
-4.246094,-0.012327116140787872
-4.242188,-0.012322437347117786
-4.238281,-0.01231701287309862
-4.234375,-0.012310803222379535
-4.230469,-0.012303773278276874
-4.226563,-0.012295885397145136
-4.222656,-0.01228709448536029
-4.21875,-0.012277348658657258
-4.214844,-0.012266591905092288
-4.210938,-0.01225476515963134
-4.207031,-0.012241803994154787
-4.203125,-0.0122276383634558
-4.199219,-0.012212199848555483
-4.195313,-0.01219543098524739
-4.191406,-0.012177289456096148
-4.1875,-0.012157747158098477
-4.183594,-0.012136791391232683
-4.179688,-0.012114433600534904
-4.175781,-0.012090720246088375
-4.171875,-0.012065738560441451
-4.167969,-0.012039615372600131
-4.164063,-0.012012512596478736
-4.160156,-0.01198462659102861
-4.15625,-0.011956191355004978
-4.152344,-0.011927476480762443
-4.148438,-0.011898776224882798
-4.144531,-0.01187039866604561
-4.140625,-0.011842662062977564
-4.136719,-0.011815892901756993
-4.132813,-0.011790420176435282
-4.128906,-0.011766565872401578
-4.125,-0.011744631564816019
-4.121094,-0.011724886430362031
-4.117188,-0.011707563826810714
-4.113281,-0.011692862790445634
-4.109375,-0.011680945367641325
-4.105469,-0.011671929735508242
-4.101563,-0.011665886311294536
-4.097656,-0.011662838633140882
-4.09375,-0.011662765378162758
-4.089844,-0.011665601703155058
-4.085938,-0.0116712399124999
-4.082031,-0.011679531276835353
-4.078125,-0.011690292644435253
-4.074219,-0.011703316069078372
-4.070313,-0.011718374258914657
-4.066406,-0.011735220083983644
-4.0625,-0.011753585621173804
-4.058594,-0.011773186220077813
-4.054688,-0.01179372784150226
-4.050781,-0.011814910496994745
-4.046875,-0.011836427841759456
-4.042969,-0.011857972005359322
-4.039063,-0.011879247361427626
-4.035156,-0.011899984317166663
-4.03125,-0.011919942348705364
-4.027344,-0.011938900505990167
-4.023438,-0.011956644474452714
-4.019531,-0.011972962909014478
-4.015625,-0.011987654884988048
-4.011719,-0.01200053945419641
-4.007813,-0.012011460143628729
-4.003906,-0.012020286260309416
-4.0,-0.012026918244587436
-3.996094,-0.012031297114955718
-3.992188,-0.012033409009640913
-3.988281,-0.012033281205439218
-3.984375,-0.012030976838853201
-3.980469,-0.012026593750976422
-3.976563,-0.012020265633075268
-3.972656,-0.012012163641302023
-3.96875,-0.012002496654983244
-3.964844,-0.011991506550177068
-3.960938,-0.01197946023610351
-3.957031,-0.01196664557863486
-3.953125,-0.011953369341680295
-3.949219,-0.011939946285324203
-3.945313,-0.011926681161654198
-3.941406,-0.011913856144562607
-3.9375,-0.011901725420958235
-3.933594,-0.011890513290921391
-3.929688,-0.011880413924399662
-3.925781,-0.011871590914159555
-3.921875,-0.011864183801429128
-3.917969,-0.01185832693286465
-3.914063,-0.011854167979292823
-3.910156,-0.01185187169655466
-3.90625,-0.011851608893642365
-3.902344,-0.011853537722044524
-3.898438,-0.011857788075705618
-3.894531,-0.011864456332958068
-3.890625,-0.011873601382082528
-3.886719,-0.0118852364828342
-3.882813,-0.011899329614082329
-3.878906,-0.011915817730899069
-3.875,-0.011934622273332675
-3.871094,-0.01195565508475144
-3.867188,-0.0119788165652255
-3.863281,-0.012003993301562174
-3.859375,-0.012031060595185591
-3.855469,-0.01205988811884803
-3.851563,-0.012090341551615931
-3.847656,-0.012122278427214236
-3.84375,-0.01215554362531634
-3.839844,-0.012189969951678052
-3.835938,-0.012225383828253465
-3.832031,-0.012261612483997257
-3.828125,-0.012298489081236777
-3.824219,-0.012335854064688477
-3.820313,-0.012373556403120295
-3.816406,-0.01241145654012581
-3.8125,-0.01244942564718412
-3.808594,-0.012487339402416427
-3.804688,-0.012525071752565752
-3.800781,-0.012562495909160734
-3.796875,-0.012599494387691968
-3.792969,-0.012635969086799264
-3.789063,-0.01267184244538883
