x_axis,channel_2
-4.9898438,(0.08475306935876081-1.0408340855860843e-17j)
-4.9890625,(0.08669534556274523-1.066380599275274e-16j)
-4.9882813,(0.08294620181160561+8.402566836762659e-19j)
-4.9875,(0.08410228142294397+8.098990228466718e-17j)
-4.9867188,(0.08026075893845384-4.130810277169772e-17j)
-4.9859375,(0.08190624358977887+5.551115123125783e-17j)
-4.9851563,(0.07838016118534347+1.0842021724855044e-18j)
-4.984375,(0.08247699469671362+1.0842021724855044e-17j)
-4.9835938,(0.08299921990044276-1.1362438767648086e-16j)
-4.9828125,(0.08746839754240082-8.239936510889834e-18j)
-4.9820313,(0.08307592996429547-2.3418766925686896e-17j)
-4.98125,(0.08865310670569136+1.734723475976807e-17j)
-4.9804688,(0.08487161884538437-1.231653667943533e-16j)
-4.9796875,(0.08454443904693924+1.448494102440634e-16j)
-4.9789063,(0.09098683161224587-4.85722573273506e-17j)
-4.978125,(0.09166839519179666-8.326672684688674e-17j)
-4.9773437,(0.09354741263446076-3.2959746043559335e-17j)
-4.9765625,(0.09173104154362376-3.642919299551295e-17j)
-4.9757812,(0.08893116743308509-8.673617379884035e-17j)
-4.975,(0.09081553999051106-1.734723475976807e-17j)
-4.9742187,(0.08810164406104304+4.5102810375396984e-17j)
-4.9734375,(0.09738798244167696-3.469446951953614e-17j)
-4.9726562,(0.08944930329173652-8.326672684688674e-17j)
-4.971875,(0.0937173166917431+3.122502256758253e-17j)
-4.9710937,(0.0934124300621464-3.469446951953614e-18j)
-4.9703125,(0.09243048701100574-4.85722573273506e-17j)
-4.9695312,(0.0923098843989827+6.938893903907228e-17j)
-4.96875,(0.08881500549864546-5.551115123125783e-17j)
-4.9679687,(0.09091731247265716+5.551115123125783e-17j)
-4.9671875,(0.08466383290745666-1.734723475976807e-17j)
-4.9664062,(0.08609087357771683+2.0816681711721685e-17j)
-4.965625,(0.08711768893623797-4.85722573273506e-17j)
-4.9648437,(0.08375277173808993-1.8041124150158794e-16j)
-4.9640625,(0.0856357329100736+1.3877787807814457e-17j)
-4.9632812,(0.08482362957877154-3.469446951953614e-17j)
-4.9625,(0.08907845586486904-5.551115123125783e-17j)
-4.9617187,(0.08626909914509255-4.163336342344337e-17j)
-4.9609375,(0.08761391940282051-4.85722573273506e-17j)
-4.9601562,(0.0918499432132687+4.163336342344337e-17j)
-4.959375,(0.08569655162708481-8.326672684688674e-17j)
-4.9585937,(0.08592022617593653-1.1796119636642288e-16j)
-4.9578125,(0.0883532491285329-1.3877787807814457e-17j)
-4.9570312,(0.08680439462404031-9.71445146547012e-17j)
-4.95625,(0.09004247176135019+6.938893903907228e-18j)
-4.9554687,(0.08707896005221351-7.632783294297951e-17j)
-4.9546875,(0.09154965538489573+4.85722573273506e-17j)
-4.9539062,(0.09003815481388937+1.3877787807814457e-16j)
-4.953125,(0.08206350277401087-1.942890293094024e-16j)
-4.9523437,(0.08820045410148869+3.469446951953614e-17j)
-4.9515625,(0.08320294658434266-4.5102810375396984e-17j)
-4.9507812,(0.08265843089853982-5.204170427930421e-17j)
-4.95,(0.08715386537567558+7.979727989493313e-17j)
-4.9492187,(0.09035183570422352+2.42861286636753e-17j)
-4.9484375,(0.08709831050110309+4.85722573273506e-17j)
-4.9476562,(0.08673053969434283-6.938893903907228e-18j)
-4.946875,(0.08119156725444093+1.3357370765021415e-16j)
-4.9460937,(0.07999445324970195-2.0816681711721685e-17j)
-4.9453125,(0.08588723846034221-9.107298248878237e-18j)
-4.9445312,(0.08545664604047402+7.37257477290143e-17j)
-4.94375,(0.08731963728748511-6.938893903907228e-18j)
-4.9429687,(0.08682678560427202+0j)
-4.9421875,(0.09282922861750344+9.71445146547012e-17j)
-4.9414062,(0.08159438215523188-1.1796119636642288e-16j)
-4.940625,(0.08443870806261718+2.0816681711721685e-17j)
-4.9398437,(0.09535796484007442-1.3877787807814457e-17j)
-4.9390625,(0.0898272793210668-9.020562075079397e-17j)
-4.9382812,(0.09069526526313672-5.551115123125783e-17j)
-4.9375,(0.08786933237000533-6.245004513516506e-17j)
-4.9367187,(0.0920101698939928+6.938893903907228e-17j)
-4.9359375,(0.0909898546823792-6.938893903907228e-18j)
-4.9351562,(0.0849975615406679-1.249000902703301e-16j)
-4.934375,(0.09512907454707153+1.3877787807814457e-17j)
-4.9335937,(0.09422303794177189-5.551115123125783e-17j)
-4.9328125,(0.09428327239812147+6.938893903907228e-17j)
-4.9320312,(0.09336705313348738-7.632783294297951e-17j)
-4.93125,(0.08855678707370097+6.938893903907228e-18j)
-4.9304687,(0.08374774983828981-1.3877787807814457e-17j)
-4.9296875,(0.08759884338932528+4.5102810375396984e-17j)
-4.9289062,(0.09799988015418+1.0234868508263162e-16j)
-4.928125,(0.08806958893147863-9.80118763926896e-17j)
-4.9273437,(0.09281069148556176+6.179952383167375e-18j)
-4.9265625,(0.08641178687664174-6.591949208711867e-17j)
-4.9257812,(0.08915202702443296+1.214306433183765e-17j)
