x_axis,channel_2
-4.9921875,(0.07756833032995931-1.654041188486931e-17j)
-4.9914063,(0.07692367468552783-1.8273506512511868e-17j)
-4.990625,(0.07627832292981464-1.1719020815487762e-17j)
-4.9898438,(0.0756326862513528-1.3995064887880494e-17j)
-4.9890625,(0.07498706278590975-1.927687708641019e-17j)
-4.9882813,(0.07434166448944761-2.015428338912647e-17j)
-4.9875,(0.07369664795278785-1.4524983545956664e-17j)
-4.9867188,(0.07305214646225615-1.1675584859907749e-17j)
-4.9859375,(0.07240830067660231-6.75863468825017e-18j)
-4.9851563,(0.0717652855535829-5.073319611745629e-18j)
-4.984375,(0.07112333159316449-1.7443879760933602e-17j)
-4.9835938,(0.07048273902983009-4.934324553889584e-18j)
-4.9828125,(0.06984388425657007-1.2544303971508028e-17j)
-4.9820313,(0.06920721844519516-1.7026894587365467e-17j)
-4.98125,(0.06857325898778137+3.4053789174730932e-18j)
-4.9804688,(0.06794257497123314-3.8571128555052384e-18j)
-4.9796875,(0.06731576836655485-1.563694400880502e-17j)
-4.9789063,(0.06669345293158668-1.0702619454915437e-17j)
-4.978125,(0.06607623296809324-2.3385918484279508e-17j)
-4.9773437,(0.06546468403236158-2.0571268562694605e-17j)
-4.9765625,(0.06485933747842611-1.4316490959172595e-17j)
-4.9757812,(0.06426067033404864-1.1814579917763794e-17j)
-4.975,(0.06366910150333802-2.981443991012157e-17j)
-4.9742187,(0.06308499469792686-2.3490164777671543e-17j)
-4.9734375,(0.06250866786920689-2.0640766091622626e-17j)
-4.9726562,(0.06194040829855332-1.772186987664569e-17j)
-4.971875,(0.061380491951223616-6.8107578349461865e-18j)
-4.9710937,(0.06082920525849009-1.6887899529509423e-17j)
-4.9703125,(0.060286867199179445-2.7243031339784746e-17j)
-4.9695312,(0.059753849432645535-4.864827024961562e-18j)
-4.96875,(0.05923059230358806-2.2934184546247363e-17j)
-4.9679687,(0.058717614793921055-2.1127248794118784e-17j)
-4.9671875,(0.058215516922490565+2.0849258678406695e-19j)
-4.9664062,(0.057724973660660546-1.2857042851684128e-17j)
-4.965625,(0.05724672009989303-1.6262421769157222e-17j)
-4.9648437,(0.05678152832695708-1.2996037909540173e-17j)
-4.9640625,(0.056330177178620724-1.6679406942725354e-17j)
-4.9632812,(0.05589341670469261-1.0424629339203347e-17j)
-4.9625,(0.05547192971305011-1.654041188486931e-17j)
-4.9617187,(0.055066293156679186-9.382166405283013e-18j)
-4.9609375,(0.054676942315077845-1.8694835281638002e-17j)
-4.9601562,(0.054304140698302736-1.897282539735009e-17j)
-4.959375,(0.05394795835447552-1.7409130996469588e-17j)
-4.9585937,(0.05360826079996168-6.567516483698109e-18j)
-4.9578125,(0.053284710140991745+4.51733938032145e-19j)
-4.9570312,(0.05297677915616176-1.1467092273123682e-18j)
-4.95625,(0.05268377821319632-1.6158175475765188e-17j)
-4.9554687,(0.05240489396156622-1.4368614105868614e-17j)
-4.9546875,(0.052139237840760494-1.9580928775470286e-17j)
-4.9539062,(0.05188590163813388-1.5150461306308864e-17j)
-4.953125,(0.05164401668176902+5.5076791675457684e-18j)
-4.9523437,(0.05141281281524394-6.376398279146047e-18j)
-4.9515625,(0.05119167311221366-1.897282539735009e-17j)
-4.9507812,(0.05098018037287882-3.996107913361283e-19j)
-4.95,(0.05077815180705977-2.295155892847937e-17j)
-4.9492187,(0.050585658935913935-2.137049014536686e-17j)
-4.9484375,(0.050403030603701486-1.3934254550068474e-17j)
-4.9476562,(0.05023083803264376-7.696851328778472e-18j)
-4.946875,(0.05006986201378929-2.6461184139344496e-17j)
-4.9460937,(0.049921043530513506-1.554138490652899e-17j)
-4.9453125,(0.049785420278868675-1.8885953486190062e-17j)
-4.9445312,(0.04966405260016242-5.603238269821799e-18j)
-4.94375,(0.049557943200694295-1.2744109367176091e-17j)
-4.9429687,(0.04946795563665353-1.052887563259538e-17j)
-4.9421875,(0.0493947368389543-1.2943914762844156e-17j)
-4.9414062,(0.04933864891225238-1.3638890052124378e-18j)
-4.940625,(0.049299715055026894-1.2275001046911941e-17j)
-4.9398437,(0.04927758372665892-1.7574187627673642e-17j)
-4.9390625,(0.0492715141687087-1.737438223200558e-18j)
-4.9382812,(0.049280385127745734-1.457710669265268e-17j)
-4.9375,(0.04930272720053062-1.4116685563504534e-17j)
-4.9367187,(0.0493367777168106-3.2403222862690402e-18j)
-4.9359375,(0.04938055558615531-1.1328097215267637e-17j)
-4.9351562,(0.04943195216069255-1.3969003314532485e-17j)
-4.934375,(0.049488832998393094-1.7791367405573712e-17j)
-4.9335937,(0.04954914453412822-5.455556020849751e-18j)
-4.9328125,(0.04961101914411985-1.866008651717399e-17j)
-4.9320312,(0.04967287196853842-1.1814579917763794e-17j)
-4.93125,(0.04973348315714724-1.7061643351829478e-17j)
-4.9304687,(0.049792059917679196+5.472930403081757e-18j)
-4.9296875,(0.04984827384274623-8.878309320554851e-18j)
-4.9289062,(0.04990227040968247+2.8407114949329122e-18j)
-4.928125,(0.04995464920756492-1.7079017734061483e-17j)
-4.9273437,(0.05000641524772579+2.9536449794409484e-18j)
-4.9265625,(0.05005890354750579-4.552088144785462e-18j)
-4.9257812,(0.05011368092588004-6.60226524816212e-18j)
-4.925,(0.05017243050028597+3.8571128555052384e-18j)
-4.9242187,(0.05023682562244404-6.115782545665963e-18j)
-4.9234375,(0.05030840084966912-1.1901451828923821e-17j)
-4.9226562,(0.05038842795208988-2.8928346416289286e-18j)
-4.921875,(0.05047780486753492-1.5324052813438802e-17j)
-4.9210937,(0.050576964927099045-1.473862960719802e-17j)
-4.9203125,(0.05068581260959209-1.201038065016872e-17j)
-4.9195312,(0.05080369059695405-8.091535207683579e-18j)
-4.91875,(0.05092938107807888-1.7152510732385472e-17j)
-4.9179687,(0.051061142191517216-1.3271990523827182e-17j)
-4.9171875,(0.051196778331686774-1.4946925362280285e-17j)
-4.9164062,(0.05133374090179551-7.653195614324835e-18j)
-4.915625,(0.05146925411461461-4.6343502522560126e-18j)
-4.9148437,(0.051600458747627115-1.0862017111433116e-18j)
-4.9140625,(0.051724565464948136-2.0527639187479943e-17j)
-4.9132812,(0.051839008515259626-2.9934479384633696e-18j)
-4.9125,(0.05194159036459469-1.0430456124296657e-17j)
-4.9117187,(0.05203060815365852-1.0599451497569877e-17j)
-4.9109375,(0.05210495377424836-3.2014535654901198e-18j)
-4.9101562,(0.05216418079489626-3.469229832678201e-18j)
-4.909375,(0.05220853335465434-1.0920797793442644e-17j)
-4.9085937,(0.05223893437848854-6.710732310054562e-18j)
-4.9078125,(0.052256932916670454-1.9344887836217268e-17j)
-4.9070312,(0.052264612926288034-1.7129932917744316e-17j)
-4.90625,(0.052264468240668466-1.1768967271744686e-17j)
-4.9054687,(0.052259250659500926-2.7754249692034022e-18j)
-4.9046875,(0.05225179989792861-2.1681810364367185e-17j)
-4.9039062,(0.0522448654368639-1.9315706422677568e-17j)
-4.903125,(0.05224093102800311-1.5763784737325606e-17j)
-4.9023437,(0.052242052669194176-1.3649263667338496e-17j)
-4.9015625,(0.052249720261833714-1.0936257466056832e-17j)
-4.9007812,(0.052264751915733584-4.810380883764314e-18j)
-4.9,(0.052287228042595175-1.8754769535848295e-17j)
-4.8992187,(0.052316470078142684-1.2344702747565679e-18j)
-4.8984375,(0.052351066027877674-1.3572509428583113e-17j)
-4.8976562,(0.0523889421989461-6.420955996242356e-18j)
-4.896875,(0.05242747763196294-3.088446445483536e-18j)
-4.8960937,(0.0524636550572364-9.953950769515997e-18j)
-4.8953125,(0.05249423983854355-8.514672244417051e-18j)
-4.8945312,(0.052515976486134444-1.0424083219950528e-17j)
-4.89375,(0.052525791043852445-1.44249373050629e-17j)
-4.8929687,(0.05252098707295825-7.878373360729574e-18j)
-4.8921875,(0.052499423116007374-1.767528892317987e-17j)
-4.8914062,(0.0524596604315634-6.340238358685244e-18j)
-4.890625,(0.05240107140227608-2.280076687714074e-17j)
-4.8898437,(0.05232390124839241-1.992416929225424e-17j)
-4.8890625,(0.052229278400025975-1.678824691072998e-17j)
-4.8882812,(0.05211917193592967+2.7854206991323257e-18j)
-4.8875,(0.051996297702324445+1.006652991282784e-18j)
-4.8867187,(0.051863977888330866+6.067626799632209e-18j)
-4.8859375,(0.051725961759887196-1.4524109423777827e-17j)
-4.8851562,(0.051586217758202935-1.2119439781586044e-17j)
-4.884375,(0.05144870909112307-1.3269337918881526e-17j)
-4.8835937,(0.051317166158668805-5.990796126647064e-18j)
-4.8828125,(0.05119486957138516+1.5379840996461078e-18j)
-4.8820312,(0.05108445710329408-2.9752235070733878e-18j)
-4.88125,(0.050987766682151575-7.65331394621469e-18j)
-4.8804687,(0.05090572552089221+3.729360737020625e-18j)
-4.8796875,(0.050838292845780876-2.162880187819125e-17j)
-4.8789062,(0.05078446053060269-1.8879524465665938e-17j)
-4.878125,(0.05074231248682956-1.2617016204057122e-17j)
-4.8773437,(0.050709140093798746-3.0736100216634433e-18j)
-4.8765625,(0.05068160749692199-1.9957974327930857e-17j)
-4.8757812,(0.0506559574688049-1.632519412125794e-17j)
-4.875,(0.05062824591435628-1.6566411153151444e-17j)
-4.8742187,(0.05059459117413053-2.0381747672509047e-18j)
-4.8734375,(0.05055142316838669-1.1918552039751891e-17j)
-4.8726562,(0.050495717207799724-2.905737501197669e-18j)
-4.871875,(0.05042519800199617-1.3060449514090556e-17j)
-4.8710937,(0.050338500994690984-3.397315498531397e-18j)
-4.8703125,(0.050235280559783616-6.013883132205002e-18j)
-4.8695312,(0.05011625767131458-1.5725425048187568e-17j)
-4.86875,(0.049983203233630015+2.6464947750499383e-18j)
-4.8679687,(0.04983885711558951-1.0570458620885002e-17j)
-4.8671875,(0.049686786843008895-6.968079484523916e-19j)
-4.8664062,(0.049531193629066134+6.942546210641034e-19j)
-4.865625,(0.0493766767334171-2.942283548426346e-18j)
-4.8648437,(0.04922796982965344-3.182648200228548e-18j)
-4.8640625,(0.04908966495499209-1.1679935645320806e-17j)
-4.8632812,(0.048965940589327524+1.0836969695299082e-18j)
-4.8625,(0.04886031039108608-1.700982777080563e-18j)
-4.8617187,(0.04877540809235451-6.192005601553534e-18j)
-4.8609375,(0.04871282207431931-6.7495869561648184e-18j)
-4.8601562,(0.04867299031389897+8.94214764434542e-18j)
-4.859375,(0.048655162874516024-1.1442971826531946e-18j)
-4.8585937,(0.0486574351131905+1.2124319620066893e-17j)
-4.8578125,(0.04867685052961843-7.016027773316507e-18j)
-4.8570312,(0.04870956794575+8.386020626501938e-18j)
-4.85625,(0.04875108373446027-1.6344530024053233e-18j)
-4.8554687,(0.048796496358109905-5.785897049672387e-19j)
-4.8546875,(0.048840797748970134+1.1431376810328915e-17j)
-4.8539062,(0.0488791742388517-3.7637718877866643e-19j)
-4.853125,(0.048907298947231316+3.913732559566183e-18j)
-4.8523437,(0.04892159782715716+2.4059475695824318e-18j)
-4.8515625,(0.04891947294225537-5.556667417837722e-18j)
-4.8507812,(0.04889946893625714-6.1568900275932e-18j)
-4.85,(0.04886137192608198+3.1482368775879197e-19j)
-4.8492187,(0.04880623401287518+7.3958163840176245e-19j)
-4.8484375,(0.04873632103024546-2.2586307722518064e-18j)
-4.8476562,(0.048654985772171526-7.059701974423741e-18j)
-4.846875,(0.04856647348628898-1.959852519112164e-18j)
-4.8460937,(0.04847567060472047-1.4501088178888975e-18j)
-4.8453125,(0.04838781125585433+6.599484598248257e-18j)
-4.8445312,(0.0483081588324151+8.243323052818901e-18j)
-4.84375,(0.04824168160808432-2.221895350857305e-18j)
-4.8429687,(0.048192741980701205+3.2219828024285234e-18j)
-4.8421875,(0.04816481832595486-3.302140807622097e-20j)
-4.8414062,(0.04816027669381764-2.0266245552539387e-18j)
-4.840625,(0.048180206763665405+1.7592992118627337e-17j)
-4.8398437,(0.0482243327516988+5.5635985774109185e-18j)
-4.8390625,(0.04829100555134215+7.971514574705255e-18j)
-4.8382812,(0.04837727754352964+2.414480861945494e-18j)
-4.8375,(0.048479056528053656-8.731625740972809e-18j)
-4.8367187,(0.04859133040013504-1.0117550246607879e-17j)
-4.8359375,(0.048708449822489425-1.9557224777869304e-18j)
-4.8351562,(0.04882445249257838+1.1877892004636703e-18j)
-4.834375,(0.04893340990669424-1.0833330411725266e-17j)
-4.8335937,(0.04902977595101121-1.549850652489507e-17j)
-4.8328125,(0.04910871631227964-7.690058193451429e-18j)
-4.8320312,(0.04916639863128607-1.0967060818261622e-17j)
-4.83125,(0.049200225477879375+2.3803100730316264e-18j)
-4.8304687,(0.049208995489837065-7.772702288155595e-18j)
-4.8296875,(0.04919298220326517-1.0747309581212804e-17j)
-4.8289062,(0.049153924965880724-7.151475040635816e-18j)
-4.828125,(0.04909493157901903-1.6511649748471652e-17j)
-4.8273437,(0.04902029764544082-5.057560873563144e-18j)
-4.8265625,(0.048935252685964305+1.259307974673533e-17j)
-4.8257812,(0.04884564761810797-6.10952146686574e-18j)
-4.825,(0.0487576018842783-1.908897270532886e-18j)
-4.8242187,(0.04867713114331154-7.634693115176267e-18j)
-4.8234375,(0.04860977782745044-1.1856566222853787e-17j)
-4.8226562,(0.048560266920461385+2.1083117071445873e-18j)
-4.821875,(0.048532208014780226-1.6463177606510392e-18j)
-4.8210937,(0.04852786212122325-2.0443786519571412e-18j)
-4.8203125,(0.048547987977381475-1.0528085011610512e-17j)
-4.8195312,(0.048591777944450035-1.591872373615458e-17j)
-4.81875,(0.04865688826943498-6.444925996543437e-18j)
-4.8179687,(0.04873956283535041+1.3495307044226456e-18j)
-4.8171875,(0.04883484386488275+4.390857625612056e-18j)
-4.8164062,(0.04893685772523282+4.196474748158053e-18j)
-4.815625,(0.04903915932842632-9.023396008179355e-18j)
-4.8148437,(0.04913511492020759-1.5834429749551016e-17j)
-4.8140625,(0.049218300534750924-1.8915111237850953e-17j)
-4.8132812,(0.0492828922253775-6.550361468692859e-19j)
-4.8125,(0.049324024446744524+1.3011131326873021e-17j)
