x_axis,channel_2
-4.980469,-0.000134
-4.976563,-0.000134
-4.972656,-0.000134
-4.96875,-0.00026
-4.964844,-0.000134
-4.960938,-0.000134
-4.957031,-0.000134
-4.953125,-0.00026
-4.949219,-0.00026
-4.945313,-0.00026
-4.941406,-0.00026
-4.9375,-0.000134
-4.933594,-0.00026
-4.929688,-0.00026
-4.925781,-0.00026
-4.921875,-0.00026
-4.917969,-0.00026
-4.914063,-0.00026
-4.910156,-0.00026
-4.90625,-0.00026
-4.902344,-0.00026
-4.898438,-0.00026
-4.894531,-0.00026
-4.890625,-0.000386
-4.886719,-0.000386
-4.882813,-0.000386
-4.878906,-0.00026
-4.875,-0.00026
-4.871094,-0.000386
-4.867188,-0.000386
-4.863281,-0.000386
-4.859375,-0.000386
-4.855469,-0.000386
-4.851563,-0.000386
-4.847656,-0.000386
-4.84375,-0.000386
-4.839844,-0.00026
-4.835938,-0.00026
-4.832031,-0.000386
-4.828125,-0.000386
-4.824219,-0.000386
-4.820313,-0.00026
-4.816406,-0.00026
-4.8125,-0.000386
-4.808594,-0.000386
-4.804688,-0.000386
-4.800781,-0.00026
-4.796875,-0.00026
-4.792969,-0.00026
-4.789063,-0.00026
-4.785156,-0.00026
-4.78125,-0.000134
-4.777344,-0.000134
-4.773438,-9e-06
-4.769531,-9e-06
-4.765625,0.000117
-4.761719,0.000243
-4.757813,0.000494
-4.753906,0.00062
-4.75,0.00062
-4.746094,0.000871
-4.742188,0.000996
-4.738281,0.001248
-4.734375,0.001373
-4.730469,0.001248
-4.726563,0.001373
-4.722656,0.001499
-4.71875,0.001499
-4.714844,0.001499
-4.710938,0.001373
-4.707031,0.001373
-4.703125,0.001248
-4.699219,0.001373
-4.695313,0.001373
-4.691406,0.001248
-4.6875,0.001248
-4.683594,0.001248
-4.679688,0.001248
-4.675781,0.001248
-4.671875,0.001122
-4.667969,0.000996
-4.664063,0.000996
-4.660156,0.000996
-4.65625,0.000996
-4.652344,0.000996
-4.648438,0.000871
-4.644531,0.000871
-4.640625,0.000996
-4.636719,0.000996
-4.632813,0.000871
-4.628906,0.000871
-4.625,0.000745
-4.621094,0.000745
-4.617188,0.000871
-4.613281,0.000745
-4.609375,0.00062
-4.605469,0.00062
-4.601563,0.00062
-4.597656,0.00062
-4.59375,0.000494
-4.589844,0.000494
-4.585938,0.000368
-4.582031,0.000368
-4.578125,0.000494
-4.574219,0.000368
-4.570313,0.000368
-4.566406,0.000368
-4.5625,0.000368
-4.558594,0.000368
-4.554688,0.000243
-4.550781,0.000243
-4.546875,0.000117
-4.542969,0.000117
-4.539063,0.000117
-4.535156,-9e-06
-4.53125,-9e-06
-4.527344,-9e-06
-4.523438,-9e-06
-4.519531,-0.000134
-4.515625,-0.000134
-4.511719,-0.00026
-4.507813,-0.00026
-4.503906,-0.00026
-4.5,-0.00026
-4.496094,-0.00026
-4.492188,-0.000386
-4.488281,-0.000386
-4.484375,-0.000511
-4.480469,-0.000511
-4.476563,-0.000511
-4.472656,-0.000511
-4.46875,-0.000637
-4.464844,-0.000637
-4.460938,-0.000637
-4.457031,-0.000637
-4.453125,-0.000637
-4.449219,-0.000637
-4.445313,-0.000762
-4.441406,-0.000762
-4.4375,-0.000762
-4.433594,-0.000762
-4.429688,-0.000762
-4.425781,-0.000888
-4.421875,-0.000762
-4.417969,-0.000762
-4.414063,-0.000762
-4.410156,-0.000888
-4.40625,-0.000888
-4.402344,-0.000888
-4.398438,-0.000888
-4.394531,-0.000888
-4.390625,-0.000888
-4.386719,-0.000888
-4.382813,-0.000888
-4.378906,-0.000888
-4.375,-0.000888
-4.371094,-0.000888
-4.367188,-0.000888
-4.363281,-0.000888
-4.359375,-0.000888
-4.355469,-0.000888
-4.351563,-0.000888
-4.347656,-0.000888
-4.34375,-0.000888
-4.339844,-0.000762
-4.335938,-0.000762
-4.332031,-0.000762
-4.328125,-0.000888
-4.324219,-0.000762
-4.320313,-0.000762
-4.316406,-0.000762
-4.3125,-0.000762
-4.308594,-0.000762
-4.304688,-0.000762
-4.300781,-0.000637
-4.296875,-0.000637
-4.292969,-0.000637
-4.289063,-0.000637
-4.285156,-0.000637
-4.28125,-0.000637
-4.277344,-0.000511
-4.273438,-0.000511
-4.269531,-0.000637
-4.265625,-0.000511
-4.261719,-0.000511
-4.257813,-0.000386
-4.253906,-0.000386
-4.25,-0.000386
-4.246094,-0.000386
-4.242188,-0.000386
-4.238281,-0.00026
-4.234375,-0.00026
-4.230469,-0.00026
-4.226563,-0.00026
-4.222656,-0.00026
-4.21875,-0.000134
-4.214844,-0.000134
-4.210938,-0.000134
-4.207031,-0.000134
-4.203125,-0.000134
-4.199219,-9e-06
-4.195313,-9e-06
-4.191406,-0.000134
-4.1875,-0.000134
-4.183594,-0.000134
-4.179688,-9e-06
-4.175781,-9e-06
-4.171875,-9e-06
-4.167969,-9e-06
-4.164063,-9e-06
-4.160156,0.000117
-4.15625,0.000117
-4.152344,0.000117
-4.148438,0.000117
-4.144531,0.000117
-4.140625,0.000117
-4.136719,0.000243
-4.132813,0.000243
-4.128906,0.000117
-4.125,0.000117
-4.121094,0.000243
-4.117188,0.000243
-4.113281,0.000243
-4.109375,0.000243
-4.105469,0.000243
-4.101563,0.000243
-4.097656,0.000243
-4.09375,0.000243
-4.089844,0.000243
-4.085938,0.000243
-4.082031,0.000243
-4.078125,0.000243
-4.074219,0.000243
-4.070313,0.000243
-4.066406,0.000243
-4.0625,0.000243
-4.058594,0.000243
-4.054688,0.000243
-4.050781,0.000243
-4.046875,0.000117
-4.042969,0.000243
-4.039063,0.000243
-4.035156,0.000243
-4.03125,0.000117
-4.027344,0.000117
-4.023438,0.000117
-4.019531,0.000117
-4.015625,0.000117
-4.011719,0.000117
-4.007813,0.000117
-4.003906,0.000117
-4.0,0.000117
-3.996094,0.000117
-3.992188,0.000117
-3.988281,-9e-06
-3.984375,0.000117
-3.980469,0.000117
-3.976563,0.000117
-3.972656,0.000117
-3.96875,0.000117
-3.964844,0.000117
-3.960938,0.000117
-3.957031,0.000117
-3.953125,0.000117
-3.949219,0.000117
-3.945313,0.000117
-3.941406,0.000243
-3.9375,0.000368
-3.933594,0.000368
-3.929688,0.000494
-3.925781,0.000494
-3.921875,0.000745
-3.917969,0.000871
-3.914063,0.000871
-3.910156,0.000996
-3.90625,0.000996
-3.902344,0.001248
-3.898438,0.001373
-3.894531,0.001499
-3.890625,0.001499
-3.886719,0.001499
-3.882813,0.001625
-3.878906,0.001625
-3.875,0.00175
-3.871094,0.001625
-3.867188,0.001625
-3.863281,0.001625
-3.859375,0.00175
-3.855469,0.00175
-3.851563,0.001625
-3.847656,0.001499
-3.84375,0.001373
-3.839844,0.001373
-3.835938,0.001373
-3.832031,0.001248
-3.828125,0.001122
-3.824219,0.001122
-3.820313,0.001122
-3.816406,0.000996
-3.8125,0.000996
-3.808594,0.000871
-3.804688,0.000871
-3.800781,0.000871
-3.796875,0.000871
-3.792969,0.000871
-3.789063,0.000745
-3.785156,0.000871
-3.78125,0.000996
-3.777344,0.000996
-3.773438,0.001122
-3.769531,0.001248
-3.765625,0.001499
-3.761719,0.001876
-3.757813,0.002127
-3.753906,0.002755
-3.75,0.003006
-3.746094,0.003886
-3.742188,0.00464
-3.738281,0.005393
-3.734375,0.006524
-3.730469,0.006398
-3.726563,0.007403
-3.722656,0.007655
-3.71875,0.008157
-3.714844,0.009037
-3.710938,0.008157
-3.707031,0.009037
-3.703125,0.008785
-3.699219,0.009288
-3.695313,0.010042
-3.691406,0.009162
-3.6875,0.010418
-3.683594,0.010042
-3.679688,0.010544
-3.675781,0.011424
-3.671875,0.010544
-3.667969,0.011549
-3.664063,0.011047
-3.660156,0.011424
-3.65625,0.011675
-3.652344,0.010795
-3.648438,0.010921
-3.644531,0.010544
-3.640625,0.01067
-3.636719,0.010544
-3.632813,0.010167
-3.628906,0.009665
-3.625,0.009037
-3.621094,0.009037
-3.617188,0.008785
-3.613281,0.008408
-3.609375,0.007906
-3.605469,0.007655
-3.601563,0.007529
-3.597656,0.007403
-3.59375,0.007027
-3.589844,0.006524
-3.585938,0.006147
-3.582031,0.005896
-3.578125,0.00577
-3.574219,0.005519
-3.570313,0.005142
-3.566406,0.004891
-3.5625,0.004765
-3.558594,0.00464
-3.554688,0.004388
-3.550781,0.004011
-3.546875,0.00376
-3.542969,0.003635
-3.539063,0.003509
-3.535156,0.003383
-3.53125,0.003132
-3.527344,0.002881
-3.523438,0.002755
-3.519531,0.002755
-3.515625,0.002504
-3.511719,0.002378
-3.507813,0.002253
-3.503906,0.002127
-3.5,0.002127
-3.496094,0.002001
-3.492188,0.001876
-3.488281,0.001625
-3.484375,0.001625
-3.480469,0.001499
-3.476563,0.001499
-3.472656,0.001373
-3.46875,0.001248
-3.464844,0.001122
-3.460938,0.001122
-3.457031,0.001122
-3.453125,0.000996
-3.449219,0.000871
-3.445313,0.000871
-3.441406,0.000871
-3.4375,0.000871
-3.433594,0.000745
-3.429688,0.000745
-3.425781,0.00062
-3.421875,0.00062
-3.417969,0.00062
-3.414063,0.00062
-3.410156,0.00062
-3.40625,0.000494
-3.402344,0.000494
-3.398438,0.000494
-3.394531,0.000494
-3.390625,0.000494
-3.386719,0.000368
-3.382813,0.000368
-3.378906,0.000494
-3.375,0.000494
-3.371094,0.000494
-3.367188,0.000368
-3.363281,0.000368
-3.359375,0.000494
-3.355469,0.000494
-3.351563,0.000368
-3.347656,0.000368
-3.34375,0.000368
-3.339844,0.000494
-3.335938,0.000494
-3.332031,0.000494
-3.328125,0.000368
-3.324219,0.000368
-3.320313,0.000494
-3.316406,0.000494
-3.3125,0.000494
-3.308594,0.000494
-3.304688,0.000494
-3.300781,0.000494
-3.296875,0.00062
-3.292969,0.00062
-3.289063,0.000494
-3.285156,0.000494
-3.28125,0.00062
-3.277344,0.000745
-3.273438,0.000745
-3.269531,0.00062
-3.265625,0.00062
-3.261719,0.00062
-3.257813,0.000745
-3.253906,0.000745
-3.25,0.000745
-3.246094,0.000745
-3.242188,0.000745
-3.238281,0.000745
-3.234375,0.000745
-3.230469,0.000745
-3.226563,0.00062
-3.222656,0.000745
-3.21875,0.000745
-3.214844,0.000745
-3.210938,0.000745
-3.207031,0.00062
-3.203125,0.00062
-3.199219,0.000745
-3.195313,0.000745
-3.191406,0.00062
-3.1875,0.00062
-3.183594,0.00062
-3.179688,0.000745
-3.175781,0.000745
-3.171875,0.000745
-3.167969,0.00062
-3.164063,0.00062
-3.160156,0.000745
-3.15625,0.000745
-3.152344,0.000745
-3.148438,0.000745
-3.144531,0.000745
-3.140625,0.000745
-3.136719,0.000745
-3.132813,0.000745
-3.128906,0.00062
-3.125,0.00062
-3.121094,0.000745
-3.117188,0.000745
-3.113281,0.000745
-3.109375,0.00062
-3.105469,0.00062
-3.101563,0.000745
-3.097656,0.000745
-3.09375,0.000745
-3.089844,0.00062
-3.085938,0.00062
-3.082031,0.000745
-3.078125,0.000745
-3.074219,0.000745
-3.070313,0.00062
-3.066406,0.00062
-3.0625,0.00062
-3.058594,0.000745
-3.054688,0.000745
-3.050781,0.00062
-3.046875,0.00062
-3.042969,0.00062
-3.039063,0.00062
-3.035156,0.00062
-3.03125,0.00062
-3.027344,0.00062
-3.023438,0.00062
-3.019531,0.000745
-3.015625,0.000745
-3.011719,0.000745
-3.007813,0.00062
-3.003906,0.00062
-3.0,0.000745
-2.996094,0.000745
-2.992188,0.000745
-2.988281,0.00062
-2.984375,0.00062
-2.980469,0.000745
-2.976563,0.000745
-2.972656,0.000745
-2.96875,0.000745
-2.964844,0.000745
-2.960938,0.000871
-2.957031,0.000996
-2.953125,0.000996
-2.949219,0.001122
-2.945313,0.001248
-2.941406,0.001373
-2.9375,0.001499
-2.933594,0.001499
-2.929688,0.001499
-2.925781,0.001625
-2.921875,0.00175
-2.917969,0.001876
-2.914063,0.001876
-2.910156,0.002001
-2.90625,0.002001
-2.902344,0.002127
-2.898438,0.002253
-2.894531,0.002253
-2.890625,0.002253
-2.886719,0.002253
-2.882813,0.002378
-2.878906,0.002504
-2.875,0.00263
-2.871094,0.002504
-2.867188,0.002504
-2.863281,0.00263
-2.859375,0.002755
-2.855469,0.002755
-2.851563,0.002755
-2.847656,0.002755
-2.84375,0.002755
-2.839844,0.002881
-2.835938,0.003006
-2.832031,0.003006
-2.828125,0.003006
-2.824219,0.003006
-2.820313,0.003132
-2.816406,0.003258
-2.8125,0.003258
-2.808594,0.003258
-2.804688,0.003383
-2.800781,0.003509
-2.796875,0.003635
-2.792969,0.00376
-2.789063,0.003635
-2.785156,0.00376
-2.78125,0.004011
-2.777344,0.004137
-2.773438,0.004263
-2.769531,0.004263
-2.765625,0.004388
-2.761719,0.004514
-2.757813,0.00464
-2.753906,0.004765
-2.75,0.004765
-2.746094,0.004891
-2.742188,0.005268
-2.738281,0.00577
-2.734375,0.006524
-2.730469,0.007655
-2.726563,0.009665
-2.722656,0.013057
-2.71875,0.022353
-2.714844,0.043333
-2.710938,0.046223
-2.707031,0.077378
-2.703125,0.078006
-2.699219,0.08567
-2.695313,0.086172
-2.691406,0.122102
-2.6875,0.119715
-2.683594,0.132027
-2.679688,0.159916
-2.675781,0.123609
-2.671875,0.126248
-2.667969,0.118961
-2.664063,0.119966
-2.660156,0.088434
-2.65625,0.071725
-2.652344,0.070469
-2.648438,0.062429
-2.644531,0.065067
-2.640625,0.063308
-2.636719,0.056901
-2.632813,0.056022
-2.628906,0.05175
-2.625,0.049614
-2.621094,0.050871
-2.617188,0.049489
-2.613281,0.048735
-2.609375,0.046097
-2.605469,0.044338
-2.601563,0.045846
-2.597656,0.045092
-2.59375,0.045594
-2.589844,0.046851
-2.585938,0.045846
-2.582031,0.050871
-2.578125,0.050996
-2.574219,0.04773
-2.570313,0.042202
-2.566406,0.039439
-2.5625,0.038434
-2.558594,0.039187
-2.554688,0.039187
-2.550781,0.036926
-2.546875,0.035418
-2.542969,0.035042
-2.539063,0.033785
-2.535156,0.032152
-2.53125,0.034288
-2.527344,0.033283
-2.523438,0.035418
-2.519531,0.034916
-2.515625,0.032403
-2.511719,0.030645
-2.507813,0.029514
-2.503906,0.026248
-2.5,0.023609
-2.496094,0.02273
-2.492188,0.021223
-2.488281,0.017956
-2.484375,0.015821
-2.480469,0.013936
-2.476563,0.012177
-2.472656,0.011172
-2.46875,0.010167
-2.464844,0.008785
-2.460938,0.00778
-2.457031,0.007152
-2.453125,0.006398
-2.449219,0.005896
-2.445313,0.005393
-2.441406,0.005016
-2.4375,0.004765
-2.433594,0.004388
-2.429688,0.003886
-2.425781,0.003509
-2.421875,0.003383
-2.417969,0.003132
-2.414063,0.002881
-2.410156,0.00263
-2.40625,0.002378
-2.402344,0.002253
-2.398438,0.002253
-2.394531,0.002127
-2.390625,0.002001
-2.386719,0.001876
-2.382813,0.00175
-2.378906,0.00175
-2.375,0.00175
-2.371094,0.001625
-2.367188,0.001499
-2.363281,0.001499
-2.359375,0.001499
-2.355469,0.001625
-2.351563,0.001499
-2.347656,0.001499
-2.34375,0.001499
-2.339844,0.001499
-2.335938,0.001499
-2.332031,0.001373
-2.328125,0.001373
-2.324219,0.001373
-2.320313,0.001373
-2.316406,0.001499
-2.3125,0.001499
-2.308594,0.001373
-2.304688,0.001373
-2.300781,0.001499
-2.296875,0.001499
-2.292969,0.001499
-2.289063,0.001373
-2.285156,0.001499
-2.28125,0.001499
-2.277344,0.001625
-2.273438,0.001625
-2.269531,0.001499
-2.265625,0.001499
-2.261719,0.001499
-2.257813,0.001625
-2.253906,0.001625
-2.25,0.001499
-2.246094,0.001499
-2.242188,0.001625
-2.238281,0.001625
-2.234375,0.001625
-2.230469,0.001625
-2.226563,0.001625
-2.222656,0.001625
-2.21875,0.00175
-2.214844,0.00175
-2.210938,0.001625
-2.207031,0.001625
-2.203125,0.001625
-2.199219,0.00175
-2.195313,0.00175
-2.191406,0.00175
-2.1875,0.00175
-2.183594,0.00175
-2.179688,0.001876
-2.175781,0.001876
-2.171875,0.00175
-2.167969,0.00175
-2.164063,0.00175
-2.160156,0.001876
-2.15625,0.001876
-2.152344,0.001876
-2.148438,0.001876
-2.144531,0.001876
-2.140625,0.002001
-2.136719,0.002001
-2.132813,0.002001
-2.128906,0.002001
-2.125,0.002001
-2.121094,0.002127
-2.117188,0.002127
-2.113281,0.002127
-2.109375,0.002001
-2.105469,0.002001
-2.101563,0.002001
-2.097656,0.002127
-2.09375,0.002127
-2.089844,0.002001
-2.085938,0.002001
-2.082031,0.002001
-2.078125,0.002127
-2.074219,0.002127
-2.070313,0.002001
-2.066406,0.002001
-2.0625,0.002001
-2.058594,0.002001
-2.054688,0.002001
-2.050781,0.002001
-2.046875,0.001876
-2.042969,0.001876
-2.039063,0.002001
-2.035156,0.002001
-2.03125,0.001876
-2.027344,0.001876
-2.023438,0.001876
-2.019531,0.001876
-2.015625,0.001876
-2.011719,0.001876
-2.007813,0.00175
-2.003906,0.00175
-2.0,0.001876
-1.996094,0.001876
-1.992188,0.00175
-1.988281,0.00175
-1.984375,0.00175
-1.980469,0.00175
-1.976563,0.00175
-1.972656,0.00175
-1.96875,0.001625
-1.964844,0.001625
